"prvdr_id","msr_cd","scr"
"050769","HAC_1","N/A"
"051300","HAC_1","N/A"
"051301","HAC_1","N/A"
"051302","HAC_1","N/A"
"051304","HAC_1","N/A"
"051305","HAC_1","N/A"
"051306","HAC_1","N/A"
"051307","HAC_1","N/A"
"051308","HAC_1","N/A"
"051309","HAC_1","N/A"
"051310","HAC_1","N/A"
"051311","HAC_1","N/A"
"051312","HAC_1","N/A"
"051314","HAC_1","N/A"
"051315","HAC_1","N/A"
"051316","HAC_1","N/A"
"051317","HAC_1","N/A"
"051318","HAC_1","N/A"
"051319","HAC_1","N/A"
"051320","HAC_1","N/A"
"051321","HAC_1","N/A"
"051323","HAC_1","N/A"
"051324","HAC_1","N/A"
"051325","HAC_1","N/A"
"051326","HAC_1","N/A"
"051328","HAC_1","N/A"
"051329","HAC_1","N/A"
"051331","HAC_1","N/A"
"051332","HAC_1","N/A"
"053302","HAC_1","N/A"
"053305","HAC_1","N/A"
"053309","HAC_1","N/A"
"060001","HAC_1","0.000"
"060003","HAC_1","0.000"
"060004","HAC_1","0.000"
"060006","HAC_1","0.000"
"060008","HAC_1","0.000"
"060009","HAC_1","0.000"
"060010","HAC_1","0.111"
"060011","HAC_1","0.000"
"060012","HAC_1","0.194"
"060013","HAC_1","0.000"
"060014","HAC_1","0.246"
"060015","HAC_1","0.000"
"060016","HAC_1","0.000"
"060020","HAC_1","0.000"
"060022","HAC_1","0.065"
"060023","HAC_1","0.000"
"060024","HAC_1","0.000"
"060027","HAC_1","0.000"
"060028","HAC_1","0.000"
"060030","HAC_1","0.000"
"060031","HAC_1","0.000"
"060032","HAC_1","0.000"
"060034","HAC_1","0.236"
"060036","HAC_1","0.000"
"060043","HAC_1","0.000"
"060044","HAC_1","0.000"
"060049","HAC_1","0.000"
"060054","HAC_1","0.000"
"060064","HAC_1","0.000"
"060065","HAC_1","0.000"
"060071","HAC_1","0.000"
"060075","HAC_1","0.000"
"060076","HAC_1","0.000"
"060096","HAC_1","1.645"
"060100","HAC_1","0.000"
"060103","HAC_1","0.000"
"060104","HAC_1","0.000"
"060107","HAC_1","0.000"
"060112","HAC_1","0.000"
"060113","HAC_1","0.000"
"060114","HAC_1","0.000"
"060116","HAC_1","0.000"
"060117","HAC_1","0.000"
"060118","HAC_1","3.115"
"060119","HAC_1","0.000"
"060124","HAC_1","N/A"
"061301","HAC_1","N/A"
"061302","HAC_1","N/A"
"061303","HAC_1","N/A"
"061305","HAC_1","N/A"
"061309","HAC_1","N/A"
"061311","HAC_1","N/A"
"061312","HAC_1","N/A"
"061313","HAC_1","N/A"
"061314","HAC_1","N/A"
"061315","HAC_1","N/A"
"061316","HAC_1","N/A"
"061317","HAC_1","N/A"
"061319","HAC_1","N/A"
"061320","HAC_1","N/A"
"061321","HAC_1","N/A"
"061322","HAC_1","N/A"
"061323","HAC_1","N/A"
"061324","HAC_1","N/A"
"061325","HAC_1","N/A"
"061326","HAC_1","N/A"
"061327","HAC_1","N/A"
"061328","HAC_1","N/A"
"063301","HAC_1","N/A"
"070001","HAC_1","0.000"
"070002","HAC_1","0.000"
"070003","HAC_1","0.000"
"070004","HAC_1","0.000"
"070005","HAC_1","0.107"
"070006","HAC_1","0.000"
"070007","HAC_1","0.096"
"070008","HAC_1","0.000"
"070010","HAC_1","0.000"
"070011","HAC_1","0.000"
"070012","HAC_1","0.000"
"070015","HAC_1","0.000"
"070016","HAC_1","0.000"
"070017","HAC_1","0.000"
"070018","HAC_1","0.000"
"070019","HAC_1","0.000"
"070020","HAC_1","0.096"
"070021","HAC_1","0.000"
"070022","HAC_1","0.162"
"070024","HAC_1","0.000"
"070025","HAC_1","0.000"
"070027","HAC_1","0.000"
"070028","HAC_1","0.000"
"070029","HAC_1","0.000"
"070031","HAC_1","0.219"
"070033","HAC_1","0.000"
"070034","HAC_1","0.000"
"070035","HAC_1","0.000"
"070036","HAC_1","0.000"
"070039","HAC_1","0.000"
"070040","HAC_1","0.000"
"073300","HAC_1","N/A"
"080001","HAC_1","0.000"
"080003","HAC_1","0.000"
"080004","HAC_1","0.000"
"080006","HAC_1","0.000"
"080007","HAC_1","0.000"
"080009","HAC_1","N/A"
"090001","HAC_1","0.410"
"090003","HAC_1","0.000"
"090004","HAC_1","0.000"
"090005","HAC_1","0.000"
"090006","HAC_1","0.000"
"090008","HAC_1","0.000"
"090011","HAC_1","0.000"
"093300","HAC_1","N/A"
"100001","HAC_1","0.000"
"100002","HAC_1","0.084"
"100006","HAC_1","0.032"
"100007","HAC_1","0.000"
"100008","HAC_1","0.000"
"100009","HAC_1","0.000"
"100012","HAC_1","0.000"
"100014","HAC_1","0.000"
"100017","HAC_1","0.000"
"100018","HAC_1","0.038"
"100019","HAC_1","0.000"
"100022","HAC_1","0.000"
"100023","HAC_1","0.000"
"100025","HAC_1","0.211"
"100026","HAC_1","0.132"
"100028","HAC_1","0.000"
"100029","HAC_1","0.000"
"100030","HAC_1","0.000"
"100032","HAC_1","0.000"
"100034","HAC_1","0.082"
"100035","HAC_1","0.000"
"100038","HAC_1","0.000"
"100039","HAC_1","0.000"
"100040","HAC_1","0.000"
"100043","HAC_1","0.000"
"100044","HAC_1","0.074"
"100045","HAC_1","0.000"
"100046","HAC_1","0.000"
"100047","HAC_1","0.000"
"100048","HAC_1","0.000"
"100049","HAC_1","0.000"
"100050","HAC_1","0.000"
"100051","HAC_1","0.000"
"100052","HAC_1","0.000"
"100053","HAC_1","0.000"
"100054","HAC_1","0.000"
"100055","HAC_1","0.000"
"100057","HAC_1","0.000"
"100061","HAC_1","0.000"
"100062","HAC_1","0.000"
"100063","HAC_1","0.000"
"100067","HAC_1","0.000"
"100068","HAC_1","0.223"
"100069","HAC_1","0.000"
"100070","HAC_1","0.077"
"100071","HAC_1","0.000"
"100072","HAC_1","0.000"
"100073","HAC_1","0.000"
"100075","HAC_1","0.000"
"100076","HAC_1","0.000"
"100077","HAC_1","0.000"
"100080","HAC_1","0.000"
"100081","HAC_1","0.000"
"100084","HAC_1","0.166"
"100086","HAC_1","0.000"
"100087","HAC_1","0.050"
"100088","HAC_1","0.000"
"100090","HAC_1","0.000"
"100092","HAC_1","0.000"
"100093","HAC_1","0.000"
"100099","HAC_1","0.000"
"100102","HAC_1","0.000"
"100105","HAC_1","0.076"
"100106","HAC_1","0.000"
"100107","HAC_1","0.000"
"100109","HAC_1","0.095"
"100110","HAC_1","0.000"
"100113","HAC_1","0.050"
"100117","HAC_1","0.000"
"100118","HAC_1","0.000"
"100121","HAC_1","0.000"
"100122","HAC_1","0.000"
"100124","HAC_1","0.000"
"100125","HAC_1","0.000"
"100126","HAC_1","0.000"
"100127","HAC_1","0.000"
"100128","HAC_1","0.000"
"100130","HAC_1","0.000"
"100131","HAC_1","0.000"
"100132","HAC_1","0.000"
"100135","HAC_1","0.000"
"100137","HAC_1","0.000"
"100139","HAC_1","0.000"
"100140","HAC_1","0.000"
"100142","HAC_1","0.000"
"100150","HAC_1","0.000"
"100151","HAC_1","0.085"
"100154","HAC_1","0.000"
"100156","HAC_1","0.000"
"100157","HAC_1","0.000"
"100161","HAC_1","0.000"
"100166","HAC_1","0.143"
"100167","HAC_1","0.000"
"100168","HAC_1","0.000"
"100173","HAC_1","0.085"
"100175","HAC_1","0.000"
"100176","HAC_1","0.000"
"100177","HAC_1","0.000"
"100179","HAC_1","0.072"
"100180","HAC_1","0.000"
"100181","HAC_1","0.000"
"100183","HAC_1","0.000"
"100187","HAC_1","0.000"
"100189","HAC_1","0.000"
"100191","HAC_1","0.000"
"100200","HAC_1","0.000"
"100204","HAC_1","0.000"
"100206","HAC_1","0.000"
"100209","HAC_1","0.000"
"100211","HAC_1","0.000"
"100212","HAC_1","0.000"
"100213","HAC_1","0.000"
"100217","HAC_1","0.000"
"100220","HAC_1","0.000"
"100223","HAC_1","0.000"
"100224","HAC_1","0.000"
"100226","HAC_1","0.000"
"100228","HAC_1","0.137"
"100230","HAC_1","0.384"
"100231","HAC_1","0.104"
"100232","HAC_1","0.374"
"100234","HAC_1","0.000"
"100236","HAC_1","0.094"
"100238","HAC_1","0.000"
"100239","HAC_1","0.000"
"100240","HAC_1","0.000"
"100242","HAC_1","0.147"
"100243","HAC_1","0.000"
"100244","HAC_1","0.175"
"100246","HAC_1","0.000"
"100248","HAC_1","0.069"
"100249","HAC_1","0.000"
