"prvdr_id","msr_cd","scr"
"'230254'","HAC_3","0.000"
"'230259'","HAC_3","0.000"
"'230264'","HAC_3","0.000"
"'230269'","HAC_3","0.000"
"'230270'","HAC_3","0.000"
"'230273'","HAC_3","0.000"
"'230275'","HAC_3","0.000"
"'230277'","HAC_3","0.000"
"'230279'","HAC_3","0.000"
"'230297'","HAC_3","0.000"
"'230301'","HAC_3","0.000"
"'230302'","HAC_3","0.000"
"'231300'","HAC_3","Not Available"
"'231301'","HAC_3","Not Available"
"'231303'","HAC_3","Not Available"
"'231304'","HAC_3","Not Available"
"'231305'","HAC_3","Not Available"
"'231306'","HAC_3","Not Available"
"'231307'","HAC_3","Not Available"
"'231308'","HAC_3","Not Available"
"'231309'","HAC_3","Not Available"
"'231310'","HAC_3","Not Available"
"'231311'","HAC_3","Not Available"
"'231312'","HAC_3","Not Available"
"'231313'","HAC_3","Not Available"
"'231314'","HAC_3","Not Available"
"'231315'","HAC_3","Not Available"
"'231316'","HAC_3","Not Available"
"'231317'","HAC_3","Not Available"
"'231318'","HAC_3","Not Available"
"'231319'","HAC_3","Not Available"
"'231320'","HAC_3","Not Available"
"'231321'","HAC_3","Not Available"
"'231322'","HAC_3","Not Available"
"'231323'","HAC_3","Not Available"
"'231324'","HAC_3","Not Available"
"'231325'","HAC_3","Not Available"
"'231326'","HAC_3","Not Available"
"'231327'","HAC_3","Not Available"
"'231328'","HAC_3","Not Available"
"'231329'","HAC_3","Not Available"
"'231330'","HAC_3","Not Available"
"'231331'","HAC_3","Not Available"
"'231332'","HAC_3","Not Available"
"'231333'","HAC_3","Not Available"
"'231334'","HAC_3","Not Available"
"'231335'","HAC_3","Not Available"
"'231337'","HAC_3","Not Available"
"'233300'","HAC_3","Not Available"
"'240001'","HAC_3","0.000"
"'240002'","HAC_3","0.000"
"'240004'","HAC_3","0.000"
"'240006'","HAC_3","0.000"
"'240010'","HAC_3","0.000"
"'240014'","HAC_3","0.000"
"'240018'","HAC_3","0.000"
"'240019'","HAC_3","0.000"
"'240020'","HAC_3","0.000"
"'240022'","HAC_3","0.000"
"'240030'","HAC_3","0.000"
"'240036'","HAC_3","0.000"
"'240038'","HAC_3","0.000"
"'240040'","HAC_3","0.000"
"'240043'","HAC_3","0.000"
"'240044'","HAC_3","0.000"
"'240047'","HAC_3","0.000"
"'240050'","HAC_3","0.000"
"'240052'","HAC_3","0.000"
"'240053'","HAC_3","0.000"
"'240056'","HAC_3","0.000"
"'240057'","HAC_3","0.000"
"'240059'","HAC_3","0.000"
"'240061'","HAC_3","0.000"
"'240063'","HAC_3","0.000"
"'240064'","HAC_3","0.000"
"'240066'","HAC_3","0.000"
"'240069'","HAC_3","0.000"
"'240071'","HAC_3","0.000"
"'240075'","HAC_3","0.000"
"'240076'","HAC_3","0.000"
"'240078'","HAC_3","0.000"
"'240080'","HAC_3","0.000"
"'240084'","HAC_3","0.000"
"'240088'","HAC_3","0.000"
"'240093'","HAC_3","0.000"
"'240100'","HAC_3","0.000"
"'240101'","HAC_3","0.000"
"'240104'","HAC_3","0.000"
"'240106'","HAC_3","0.000"
"'240115'","HAC_3","0.000"
"'240117'","HAC_3","0.000"
"'240132'","HAC_3","0.000"
"'240141'","HAC_3","0.000"
"'240166'","HAC_3","0.000"
"'240187'","HAC_3","0.000"
"'240196'","HAC_3","0.000"
"'240206'","HAC_3","0.000"
"'240207'","HAC_3","0.000"
"'240210'","HAC_3","0.000"
"'240213'","HAC_3","0.000"
"'240214'","HAC_3","0.000"
"'241300'","HAC_3","Not Available"
"'241301'","HAC_3","Not Available"
"'241302'","HAC_3","Not Available"
"'241303'","HAC_3","Not Available"
"'241304'","HAC_3","Not Available"
"'241305'","HAC_3","Not Available"
"'241306'","HAC_3","Not Available"
"'241308'","HAC_3","Not Available"
"'241309'","HAC_3","Not Available"
"'241311'","HAC_3","Not Available"
"'241312'","HAC_3","Not Available"
"'241313'","HAC_3","Not Available"
"'241314'","HAC_3","Not Available"
"'241315'","HAC_3","Not Available"
"'241316'","HAC_3","Not Available"
"'241317'","HAC_3","Not Available"
"'241318'","HAC_3","Not Available"
"'241319'","HAC_3","Not Available"
"'241320'","HAC_3","Not Available"
"'241321'","HAC_3","Not Available"
"'241322'","HAC_3","Not Available"
"'241323'","HAC_3","Not Available"
"'241325'","HAC_3","Not Available"
"'241326'","HAC_3","Not Available"
"'241327'","HAC_3","Not Available"
"'241328'","HAC_3","Not Available"
"'241329'","HAC_3","Not Available"
"'241330'","HAC_3","Not Available"
"'241331'","HAC_3","Not Available"
"'241332'","HAC_3","Not Available"
"'241333'","HAC_3","Not Available"
"'241334'","HAC_3","Not Available"
"'241335'","HAC_3","Not Available"
"'241336'","HAC_3","Not Available"
"'241337'","HAC_3","Not Available"
"'241338'","HAC_3","Not Available"
"'241339'","HAC_3","Not Available"
"'241340'","HAC_3","Not Available"
"'241341'","HAC_3","Not Available"
"'241342'","HAC_3","Not Available"
"'241343'","HAC_3","Not Available"
"'241344'","HAC_3","Not Available"
"'241345'","HAC_3","Not Available"
"'241346'","HAC_3","Not Available"
"'241347'","HAC_3","Not Available"
"'241348'","HAC_3","Not Available"
"'241349'","HAC_3","Not Available"
"'241350'","HAC_3","Not Available"
"'241351'","HAC_3","Not Available"
"'241352'","HAC_3","Not Available"
"'241353'","HAC_3","Not Available"
"'241354'","HAC_3","Not Available"
"'241355'","HAC_3","Not Available"
"'241356'","HAC_3","Not Available"
"'241357'","HAC_3","Not Available"
"'241359'","HAC_3","Not Available"
"'241360'","HAC_3","Not Available"
"'241361'","HAC_3","Not Available"
"'241362'","HAC_3","Not Available"
"'241363'","HAC_3","Not Available"
"'241364'","HAC_3","Not Available"
"'241365'","HAC_3","Not Available"
"'241366'","HAC_3","Not Available"
"'241367'","HAC_3","Not Available"
"'241368'","HAC_3","Not Available"
"'241369'","HAC_3","Not Available"
"'241370'","HAC_3","Not Available"
"'241371'","HAC_3","Not Available"
"'241372'","HAC_3","Not Available"
"'241373'","HAC_3","Not Available"
"'241374'","HAC_3","Not Available"
"'241375'","HAC_3","Not Available"
"'241376'","HAC_3","Not Available"
"'241377'","HAC_3","Not Available"
"'241378'","HAC_3","Not Available"
"'241379'","HAC_3","Not Available"
"'241380'","HAC_3","Not Available"
"'241381'","HAC_3","Not Available"
"'243302'","HAC_3","Not Available"
"'250001'","HAC_3","0.000"
"'250002'","HAC_3","0.000"
"'250004'","HAC_3","0.000"
"'250006'","HAC_3","0.000"
"'250007'","HAC_3","0.000"
"'250009'","HAC_3","0.000"
"'250010'","HAC_3","0.000"
"'250012'","HAC_3","0.000"
"'250015'","HAC_3","0.000"
"'250017'","HAC_3","0.000"
"'250019'","HAC_3","0.000"
"'250020'","HAC_3","0.000"
"'250025'","HAC_3","0.000"
"'250027'","HAC_3","0.000"
"'250031'","HAC_3","0.000"
"'250034'","HAC_3","0.000"
"'250036'","HAC_3","0.000"
"'250038'","HAC_3","0.000"
"'250040'","HAC_3","0.000"
"'250042'","HAC_3","0.000"
"'250043'","HAC_3","0.000"
"'250044'","HAC_3","0.000"
"'250048'","HAC_3","0.000"
"'250049'","HAC_3","0.000"
"'250050'","HAC_3","0.000"
"'250051'","HAC_3","0.000"
"'250057'","HAC_3","0.000"
"'250058'","HAC_3","0.000"
"'250059'","HAC_3","0.000"
"'250060'","HAC_3","0.000"
"'250061'","HAC_3","0.000"
"'250067'","HAC_3","0.000"
"'250069'","HAC_3","0.000"
"'250072'","HAC_3","0.000"
"'250077'","HAC_3","0.000"
"'250078'","HAC_3","0.000"
"'250079'","HAC_3","0.000"
"'250081'","HAC_3","0.000"
"'250082'","HAC_3","0.000"
"'250084'","HAC_3","0.000"
"'250085'","HAC_3","0.000"
"'250093'","HAC_3","0.000"
"'250094'","HAC_3","0.118"
"'250095'","HAC_3","0.000"
"'250096'","HAC_3","0.000"
"'250097'","HAC_3","0.000"
"'250099'","HAC_3","0.000"
"'250100'","HAC_3","0.000"
"'250102'","HAC_3","0.000"
"'250104'","HAC_3","0.000"
"'250117'","HAC_3","0.000"
"'250122'","HAC_3","0.000"
"'250123'","HAC_3","0.000"
"'250124'","HAC_3","0.000"
"'250126'","HAC_3","0.000"
"'250128'","HAC_3","0.000"
"'250134'","HAC_3","0.000"
"'250136'","HAC_3","0.000"
"'250138'","HAC_3","0.000"
"'250141'","HAC_3","0.000"
"'250151'","HAC_3","0.000"
"'250162'","HAC_3","0.000"
"'250163'","HAC_3","0.000"
"'251300'","HAC_3","Not Available"
"'251303'","HAC_3","Not Available"
"'251304'","HAC_3","Not Available"
"'251305'","HAC_3","Not Available"
"'251306'","HAC_3","Not Available"
"'251308'","HAC_3","Not Available"
"'251309'","HAC_3","Not Available"
"'251311'","HAC_3","Not Available"
"'251312'","HAC_3","Not Available"
"'251313'","HAC_3","Not Available"
"'251315'","HAC_3","Not Available"
"'251316'","HAC_3","Not Available"
"'251317'","HAC_3","Not Available"
"'251318'","HAC_3","Not Available"
"'251319'","HAC_3","Not Available"
"'251320'","HAC_3","Not Available"
"'251322'","HAC_3","Not Available"
"'251323'","HAC_3","Not Available"
"'251324'","HAC_3","Not Available"
"'251325'","HAC_3","Not Available"
"'251326'","HAC_3","Not Available"
"'251327'","HAC_3","Not Available"
"'251329'","HAC_3","Not Available"
"'251330'","HAC_3","Not Available"
"'251331'","HAC_3","Not Available"
"'251332'","HAC_3","Not Available"
"'251333'","HAC_3","Not Available"
"'251334'","HAC_3","Not Available"
"'251335'","HAC_3","Not Available"
"'260001'","HAC_3","0.000"
"'260004'","HAC_3","0.000"
"'260005'","HAC_3","0.000"
"'260006'","HAC_3","0.000"
"'260009'","HAC_3","0.000"
"'260011'","HAC_3","0.000"
"'260015'","HAC_3","0.000"
"'260017'","HAC_3","0.000"
"'260020'","HAC_3","0.000"
"'260022'","HAC_3","0.000"
"'260023'","HAC_3","0.000"
"'260024'","HAC_3","0.000"
"'260025'","HAC_3","0.000"
"'260027'","HAC_3","0.000"
"'260032'","HAC_3","0.000"
"'260034'","HAC_3","0.000"
"'260040'","HAC_3","0.000"
"'260047'","HAC_3","0.000"
"'260048'","HAC_3","0.000"
"'260050'","HAC_3","0.000"
"'260052'","HAC_3","0.000"
"'260057'","HAC_3","0.000"
"'260059'","HAC_3","0.000"
"'260061'","HAC_3","0.000"
"'260062'","HAC_3","0.000"
"'260064'","HAC_3","0.000"
"'260065'","HAC_3","0.000"
"'260068'","HAC_3","0.000"
"'260070'","HAC_3","0.000"
"'260074'","HAC_3","0.000"
"'260077'","HAC_3","0.000"
"'260078'","HAC_3","0.000"
"'260080'","HAC_3","0.000"
"'260081'","HAC_3","0.000"
"'260085'","HAC_3","0.000"
"'260091'","HAC_3","0.000"
"'260094'","HAC_3","0.000"
"'260095'","HAC_3","0.000"
"'260096'","HAC_3","0.000"
"'260097'","HAC_3","0.000"
"'260102'","HAC_3","0.000"
"'260104'","HAC_3","0.000"
"'260105'","HAC_3","0.000"
"'260108'","HAC_3","0.000"
"'260110'","HAC_3","0.000"
"'260113'","HAC_3","0.000"
"'260116'","HAC_3","0.000"
"'260119'","HAC_3","0.000"
"'260137'","HAC_3","0.000"
"'260138'","HAC_3","0.000"
"'260141'","HAC_3","0.000"
"'260142'","HAC_3","0.000"
"'260147'","HAC_3","0.000"
"'260160'","HAC_3","0.000"
"'260162'","HAC_3","0.000"
"'260163'","HAC_3","0.000"
"'260175'","HAC_3","0.000"
"'260176'","HAC_3","0.000"
"'260177'","HAC_3","0.000"
"'260179'","HAC_3","0.000"
"'260180'","HAC_3","0.000"
"'260183'","HAC_3","0.000"
"'260186'","HAC_3","0.000"
"'260190'","HAC_3","0.000"
"'260191'","HAC_3","0.000"
"'260193'","HAC_3","0.000"
"'260195'","HAC_3","0.000"
"'260200'","HAC_3","0.000"
"'260207'","HAC_3","0.000"
"'260209'","HAC_3","0.000"
"'260210'","HAC_3","0.000"
"'260214'","HAC_3","0.000"
"'260216'","HAC_3","0.000"
"'260219'","HAC_3","0.000"
"'260228'","HAC_3","Not Available"
"'261303'","HAC_3","Not Available"
"'261305'","HAC_3","Not Available"
"'261306'","HAC_3","Not Available"
"'261307'","HAC_3","Not Available"
"'261308'","HAC_3","Not Available"
"'261309'","HAC_3","Not Available"
"'261310'","HAC_3","Not Available"
"'261311'","HAC_3","Not Available"
"'261312'","HAC_3","Not Available"
"'261314'","HAC_3","Not Available"
"'261316'","HAC_3","Not Available"
"'261317'","HAC_3","Not Available"
"'261318'","HAC_3","Not Available"
"'261319'","HAC_3","Not Available"
"'261320'","HAC_3","Not Available"
"'261321'","HAC_3","Not Available"
"'261324'","HAC_3","Not Available"
"'261325'","HAC_3","Not Available"
"'261327'","HAC_3","Not Available"
"'261328'","HAC_3","Not Available"
"'261329'","HAC_3","Not Available"
"'261330'","HAC_3","Not Available"
"'261331'","HAC_3","Not Available"
"'261332'","HAC_3","Not Available"
"'261333'","HAC_3","Not Available"
"'261335'","HAC_3","Not Available"
"'261337'","HAC_3","Not Available"
"'263302'","HAC_3","Not Available"
"'270003'","HAC_3","0.000"
"'270004'","HAC_3","0.000"
"'270012'","HAC_3","0.000"
"'270014'","HAC_3","0.000"
"'270017'","HAC_3","0.000"
"'270023'","HAC_3","0.000"
"'270032'","HAC_3","0.000"
"'270049'","HAC_3","0.000"
"'270051'","HAC_3","0.000"
"'270057'","HAC_3","0.000"
"'270074'","HAC_3","0.000"
"'270086'","HAC_3","0.000"
"'270087'","HAC_3","0.000"
"'271300'","HAC_3","Not Available"
"'271302'","HAC_3","Not Available"
"'271303'","HAC_3","Not Available"
"'271304'","HAC_3","Not Available"
"'271305'","HAC_3","Not Available"
"'271306'","HAC_3","Not Available"
"'271307'","HAC_3","Not Available"
"'271308'","HAC_3","Not Available"
"'271309'","HAC_3","Not Available"
"'271310'","HAC_3","Not Available"
"'271311'","HAC_3","Not Available"
"'271312'","HAC_3","Not Available"
"'271313'","HAC_3","Not Available"
"'271316'","HAC_3","Not Available"
"'271317'","HAC_3","Not Available"
"'271318'","HAC_3","Not Available"
"'271319'","HAC_3","Not Available"
"'271320'","HAC_3","Not Available"
"'271322'","HAC_3","Not Available"
"'271323'","HAC_3","Not Available"
"'271324'","HAC_3","Not Available"
"'271325'","HAC_3","Not Available"
"'271326'","HAC_3","Not Available"
"'271327'","HAC_3","Not Available"
"'271328'","HAC_3","Not Available"
"'271330'","HAC_3","Not Available"
"'271331'","HAC_3","Not Available"
"'271332'","HAC_3","Not Available"
"'271333'","HAC_3","Not Available"
"'271334'","HAC_3","Not Available"
"'271335'","HAC_3","Not Available"
"'271336'","HAC_3","Not Available"
"'271337'","HAC_3","Not Available"
"'271338'","HAC_3","Not Available"
"'271339'","HAC_3","Not Available"
"'271340'","HAC_3","Not Available"
"'271341'","HAC_3","Not Available"
"'271342'","HAC_3","Not Available"
"'271343'","HAC_3","Not Available"
"'271344'","HAC_3","Not Available"
"'271345'","HAC_3","Not Available"
"'271346'","HAC_3","Not Available"
"'271347'","HAC_3","Not Available"
"'280003'","HAC_3","0.000"
"'280009'","HAC_3","0.000"
"'280013'","HAC_3","0.000"
"'280020'","HAC_3","0.000"
"'280023'","HAC_3","0.000"
"'280030'","HAC_3","0.000"
"'280032'","HAC_3","0.000"
"'280040'","HAC_3","0.000"
"'280060'","HAC_3","0.090"
"'280061'","HAC_3","0.000"
"'280065'","HAC_3","0.000"
"'280077'","HAC_3","0.000"
"'280081'","HAC_3","0.000"
"'280105'","HAC_3","0.000"
"'280111'","HAC_3","0.000"
"'280125'","HAC_3","0.000"
"'280127'","HAC_3","0.000"
"'280128'","HAC_3","0.000"
"'280129'","HAC_3","0.000"
"'280130'","HAC_3","0.000"
"'280131'","HAC_3","0.000"
"'280132'","HAC_3","0.000"
"'280133'","HAC_3","0.000"
"'281300'","HAC_3","Not Available"
"'281301'","HAC_3","Not Available"
"'281302'","HAC_3","Not Available"
"'281303'","HAC_3","Not Available"
"'281304'","HAC_3","Not Available"
"'281305'","HAC_3","Not Available"
"'281306'","HAC_3","Not Available"
"'281307'","HAC_3","Not Available"
"'281308'","HAC_3","Not Available"
"'281309'","HAC_3","Not Available"
"'281310'","HAC_3","Not Available"
"'281311'","HAC_3","Not Available"
"'281312'","HAC_3","Not Available"
"'281313'","HAC_3","Not Available"
"'281314'","HAC_3","Not Available"
"'281315'","HAC_3","Not Available"
"'281316'","HAC_3","Not Available"
"'281317'","HAC_3","Not Available"
"'281318'","HAC_3","Not Available"
"'281319'","HAC_3","Not Available"
"'281320'","HAC_3","Not Available"
"'281321'","HAC_3","Not Available"
"'281322'","HAC_3","Not Available"
"'281323'","HAC_3","Not Available"
"'281324'","HAC_3","Not Available"
"'281325'","HAC_3","Not Available"
"'281326'","HAC_3","Not Available"
"'281327'","HAC_3","Not Available"
"'281328'","HAC_3","Not Available"
"'281329'","HAC_3","Not Available"
"'281330'","HAC_3","Not Available"
"'281331'","HAC_3","Not Available"
"'281332'","HAC_3","Not Available"
"'281333'","HAC_3","Not Available"
"'281334'","HAC_3","Not Available"
"'281335'","HAC_3","Not Available"
"'281336'","HAC_3","Not Available"
"'281338'","HAC_3","Not Available"
"'281339'","HAC_3","Not Available"
"'281340'","HAC_3","Not Available"
"'281341'","HAC_3","Not Available"
"'281342'","HAC_3","Not Available"
"'281343'","HAC_3","Not Available"
"'281344'","HAC_3","Not Available"
"'281345'","HAC_3","Not Available"
"'281346'","HAC_3","Not Available"
"'281347'","HAC_3","Not Available"
"'281348'","HAC_3","Not Available"
"'281349'","HAC_3","Not Available"
"'281350'","HAC_3","Not Available"
"'281351'","HAC_3","Not Available"
"'281352'","HAC_3","Not Available"
"'281353'","HAC_3","Not Available"
"'281354'","HAC_3","Not Available"
"'281355'","HAC_3","Not Available"
"'281356'","HAC_3","Not Available"
"'281357'","HAC_3","Not Available"
"'281358'","HAC_3","Not Available"
"'281359'","HAC_3","Not Available"
"'281360'","HAC_3","Not Available"
"'281361'","HAC_3","Not Available"
"'281362'","HAC_3","Not Available"
"'281363'","HAC_3","Not Available"
"'281364'","HAC_3","Not Available"
"'281365'","HAC_3","Not Available"
"'283301'","HAC_3","Not Available"
"'290001'","HAC_3","0.000"
"'290002'","HAC_3","0.000"
"'290003'","HAC_3","0.000"
"'290005'","HAC_3","0.000"
"'290006'","HAC_3","0.000"
"'290007'","HAC_3","0.000"
"'290008'","HAC_3","0.000"
"'290009'","HAC_3","0.000"
"'290012'","HAC_3","0.000"
"'290019'","HAC_3","0.000"
"'290020'","HAC_3","0.000"
"'290021'","HAC_3","0.000"
"'290022'","HAC_3","0.000"
"'290032'","HAC_3","0.000"
"'290039'","HAC_3","0.000"
"'290041'","HAC_3","0.000"
"'290045'","HAC_3","0.000"
"'290046'","HAC_3","0.000"
"'290047'","HAC_3","0.000"
"'290049'","HAC_3","0.000"
"'290051'","HAC_3","0.000"
"'290053'","HAC_3","0.000"
"'290054'","HAC_3","0.000"
"'291300'","HAC_3","Not Available"
"'291301'","HAC_3","Not Available"
"'291302'","HAC_3","Not Available"
"'291303'","HAC_3","Not Available"
"'291304'","HAC_3","Not Available"
"'291306'","HAC_3","Not Available"
"'291307'","HAC_3","Not Available"
"'291308'","HAC_3","Not Available"
"'291309'","HAC_3","Not Available"
"'291311'","HAC_3","Not Available"
"'291312'","HAC_3","Not Available"
"'300001'","HAC_3","0.000"
"'300003'","HAC_3","0.000"
"'300005'","HAC_3","0.000"
"'300011'","HAC_3","0.000"
"'300012'","HAC_3","0.000"
"'300014'","HAC_3","0.000"
"'300017'","HAC_3","0.000"
"'300018'","HAC_3","0.000"
"'300019'","HAC_3","0.000"
"'300020'","HAC_3","0.000"
"'300023'","HAC_3","0.000"
"'300029'","HAC_3","0.000"
"'300034'","HAC_3","0.000"
"'301300'","HAC_3","Not Available"
"'301301'","HAC_3","Not Available"
"'301302'","HAC_3","Not Available"
"'301303'","HAC_3","Not Available"
"'301304'","HAC_3","Not Available"
"'301305'","HAC_3","Not Available"
"'301306'","HAC_3","Not Available"
"'301307'","HAC_3","Not Available"
"'301308'","HAC_3","Not Available"
"'301309'","HAC_3","Not Available"
"'301310'","HAC_3","Not Available"
"'301311'","HAC_3","Not Available"
"'301312'","HAC_3","Not Available"
"'310001'","HAC_3","0.000"
"'310002'","HAC_3","0.000"
"'310003'","HAC_3","0.000"
"'310005'","HAC_3","0.000"
"'310006'","HAC_3","0.000"
"'310008'","HAC_3","0.000"
"'310009'","HAC_3","0.000"
"'310010'","HAC_3","0.000"
"'310011'","HAC_3","0.000"
"'310012'","HAC_3","0.000"
"'310014'","HAC_3","0.000"
"'310015'","HAC_3","0.000"
"'310016'","HAC_3","0.000"
"'310017'","HAC_3","0.000"
"'310019'","HAC_3","0.000"
"'310021'","HAC_3","0.000"
"'310022'","HAC_3","0.000"
"'310024'","HAC_3","0.000"
"'310025'","HAC_3","0.000"
"'310027'","HAC_3","0.000"
"'310028'","HAC_3","0.000"
"'310029'","HAC_3","0.000"
"'310031'","HAC_3","0.000"
"'310032'","HAC_3","0.000"
"'310034'","HAC_3","0.000"
"'310038'","HAC_3","0.000"
"'310039'","HAC_3","0.000"
"'310040'","HAC_3","0.000"
"'310041'","HAC_3","0.000"
"'310044'","HAC_3","0.000"
"'310045'","HAC_3","0.000"
"'310047'","HAC_3","0.000"
"'310048'","HAC_3","0.000"
"'310050'","HAC_3","0.000"
"'310051'","HAC_3","0.000"
"'310052'","HAC_3","0.000"
"'310054'","HAC_3","0.000"
"'310057'","HAC_3","0.066"
"'310058'","HAC_3","0.000"
"'310060'","HAC_3","0.000"
"'310061'","HAC_3","0.000"
"'310064'","HAC_3","0.000"
"'310069'","HAC_3","0.000"
"'310070'","HAC_3","0.000"
"'310073'","HAC_3","0.000"
"'310074'","HAC_3","0.000"
"'310075'","HAC_3","0.000"
"'310076'","HAC_3","0.000"
"'310081'","HAC_3","0.000"
"'310083'","HAC_3","0.000"
"'310084'","HAC_3","0.000"
"'310086'","HAC_3","0.000"
"'310091'","HAC_3","0.000"
"'310092'","HAC_3","0.000"
"'310096'","HAC_3","0.000"
"'310108'","HAC_3","0.000"
"'310110'","HAC_3","0.000"
"'310111'","HAC_3","0.000"
"'310112'","HAC_3","0.000"
"'310113'","HAC_3","0.000"
"'310115'","HAC_3","0.000"
"'310118'","HAC_3","0.000"
"'310119'","HAC_3","0.000"
"'320001'","HAC_3","0.000"
"'320002'","HAC_3","0.000"
"'320003'","HAC_3","0.000"
"'320004'","HAC_3","0.000"
"'320005'","HAC_3","0.000"
"'320006'","HAC_3","0.000"
"'320009'","HAC_3","0.000"
"'320011'","HAC_3","0.000"
"'320013'","HAC_3","0.000"
"'320016'","HAC_3","0.000"
"'320017'","HAC_3","0.000"
"'320018'","HAC_3","0.000"
"'320021'","HAC_3","0.000"
"'320022'","HAC_3","0.000"
"'320030'","HAC_3","0.000"
"'320033'","HAC_3","0.000"
"'320038'","HAC_3","0.000"
"'320057'","HAC_3","0.000"
"'320058'","HAC_3","0.000"
"'320059'","HAC_3","0.000"
"'320060'","HAC_3","0.000"
"'320061'","HAC_3","0.000"
"'320062'","HAC_3","0.000"
"'320063'","HAC_3","0.000"
"'320065'","HAC_3","0.000"
"'320067'","HAC_3","0.000"
"'320070'","HAC_3","0.000"
"'320074'","HAC_3","0.000"
"'320084'","HAC_3","0.000"
"'320085'","HAC_3","0.000"
"'320086'","HAC_3","0.000"
"'320089'","HAC_3","Not Available"
"'321300'","HAC_3","Not Available"
"'321301'","HAC_3","Not Available"
"'321302'","HAC_3","Not Available"
"'321304'","HAC_3","Not Available"
"'321305'","HAC_3","Not Available"
"'321306'","HAC_3","Not Available"
"'321307'","HAC_3","Not Available"
"'321308'","HAC_3","Not Available"
"'321309'","HAC_3","Not Available"
"'330003'","HAC_3","0.000"
"'330004'","HAC_3","0.000"
"'330005'","HAC_3","0.000"
"'330006'","HAC_3","0.000"
"'330008'","HAC_3","0.000"
"'330009'","HAC_3","0.000"
"'330011'","HAC_3","0.000"
"'330013'","HAC_3","0.000"
"'330014'","HAC_3","0.000"
"'330019'","HAC_3","0.000"
"'330023'","HAC_3","0.000"
"'330024'","HAC_3","0.000"
"'330027'","HAC_3","0.000"
"'330028'","HAC_3","0.000"
"'330030'","HAC_3","0.000"
"'330033'","HAC_3","0.000"
"'330043'","HAC_3","0.000"
"'330044'","HAC_3","0.000"
"'330045'","HAC_3","0.000"
"'330046'","HAC_3","0.000"
"'330047'","HAC_3","0.000"
"'330049'","HAC_3","0.000"
"'330053'","HAC_3","0.000"
"'330055'","HAC_3","0.000"
"'330056'","HAC_3","0.000"
"'330057'","HAC_3","0.000"
"'330058'","HAC_3","0.000"
"'330059'","HAC_3","0.039"
"'330061'","HAC_3","0.000"
"'330064'","HAC_3","0.000"
"'330065'","HAC_3","0.000"
"'330067'","HAC_3","0.000"
"'330073'","HAC_3","0.000"
"'330074'","HAC_3","0.000"
"'330078'","HAC_3","0.000"
"'330079'","HAC_3","0.000"
"'330080'","HAC_3","0.000"
"'330084'","HAC_3","0.000"
"'330085'","HAC_3","0.000"
"'330086'","HAC_3","0.000"
"'330088'","HAC_3","0.000"
"'330090'","HAC_3","0.000"
"'330094'","HAC_3","0.000"
"'330096'","HAC_3","0.000"
"'330100'","HAC_3","0.000"
"'330101'","HAC_3","0.000"
"'330102'","HAC_3","0.000"
"'330103'","HAC_3","0.000"
"'330104'","HAC_3","0.000"
"'330106'","HAC_3","0.000"
"'330107'","HAC_3","0.000"
"'330108'","HAC_3","0.000"
"'330111'","HAC_3","0.000"
"'330115'","HAC_3","0.000"
"'330119'","HAC_3","0.000"
"'330125'","HAC_3","0.000"
"'330126'","HAC_3","0.000"
"'330127'","HAC_3","0.000"
"'330128'","HAC_3","0.000"
"'330132'","HAC_3","0.000"
"'330135'","HAC_3","0.000"
"'330136'","HAC_3","0.000"
"'330140'","HAC_3","0.000"
"'330141'","HAC_3","0.000"
"'330144'","HAC_3","0.000"
"'330151'","HAC_3","0.000"
"'330153'","HAC_3","0.000"
"'330157'","HAC_3","0.000"
"'330158'","HAC_3","0.000"
"'330160'","HAC_3","0.000"
"'330162'","HAC_3","0.000"
"'330163'","HAC_3","0.000"
"'330164'","HAC_3","0.000"
"'330166'","HAC_3","0.000"
"'330167'","HAC_3","0.000"
"'330169'","HAC_3","0.000"
"'330175'","HAC_3","0.000"
"'330177'","HAC_3","0.000"
"'330180'","HAC_3","0.000"
"'330181'","HAC_3","0.000"
"'330182'","HAC_3","0.000"
"'330184'","HAC_3","0.000"
"'330185'","HAC_3","0.000"
"'330188'","HAC_3","0.000"
"'330191'","HAC_3","0.000"
"'330193'","HAC_3","0.000"
"'330194'","HAC_3","0.000"
"'330195'","HAC_3","0.000"
"'330196'","HAC_3","0.000"
"'330197'","HAC_3","0.000"
"'330198'","HAC_3","0.000"
"'330199'","HAC_3","0.000"
"'330201'","HAC_3","0.000"
"'330202'","HAC_3","0.000"
"'330203'","HAC_3","0.000"
"'330204'","HAC_3","0.000"
"'330205'","HAC_3","0.000"
"'330208'","HAC_3","0.000"
"'330211'","HAC_3","0.000"
"'330213'","HAC_3","0.000"
"'330214'","HAC_3","0.000"
"'330215'","HAC_3","0.000"
"'330218'","HAC_3","0.000"
"'330219'","HAC_3","0.000"
"'330221'","HAC_3","0.000"
"'330222'","HAC_3","0.000"
"'330223'","HAC_3","0.000"
"'330224'","HAC_3","0.000"
"'330225'","HAC_3","0.000"
"'330226'","HAC_3","0.000"
"'330229'","HAC_3","0.000"
"'330231'","HAC_3","0.000"
"'330232'","HAC_3","0.000"
"'330233'","HAC_3","0.000"
"'330234'","HAC_3","0.000"
"'330235'","HAC_3","0.000"
"'330236'","HAC_3","0.000"
"'330238'","HAC_3","0.000"
"'330239'","HAC_3","0.000"
