"prvdr_id","msr_cd","scr","footnote","Sample"
"070017","OP_22","1","","29264"
"070018","ED_1b","271","2","412"
"070018","ED_2b","134","2","402"
"070018","OP_18b","126","","692"
"070018","OP_20","32","","574"
"070018","OP_21","55","","176"
"070018","OP_23","Not Available","5","Not Available"
"070018","OP_22","0","","21428"
"070019","ED_1b","327","2","569"
"070019","ED_2b","133","2","542"
"070019","OP_18b","140","","665"
"070019","OP_20","31","","622"
"070019","OP_21","62","","97"
"070019","OP_23","Not Available","1","Not Available"
"070019","OP_22","1","","12153"
"070020","ED_1b","282","2","552"
"070020","ED_2b","119","2","551"
"070020","OP_18b","109","","1000"
"070020","OP_20","27","","811"
"070020","OP_21","48","","77"
"070020","OP_23","76","","33"
"070020","OP_22","1","","46327"
"070021","ED_1b","253","2","647"
"070021","ED_2b","113","2","645"
"070021","OP_18b","95","","793"
"070021","OP_20","14","","901"
"070021","OP_21","38","","102"
"070021","OP_23","Not Available","1","Not Available"
"070021","OP_22","0","","18389"
"070022","ED_1b","298","2","154"
"070022","ED_2b","70","2","130"
"070022","OP_18b","192","","571"
"070022","OP_20","43","","701"
"070022","OP_21","70","","110"
"070022","OP_23","Not Available","5","Not Available"
"070022","OP_22","4","","58923"
"070024","ED_1b","321","2","821"
"070024","ED_2b","189","2","801"
"070024","OP_18b","114","","931"
"070024","OP_20","36","","689"
"070024","OP_21","51","","238"
"070024","OP_23","42","1","12"
"070024","OP_22","0","","32619"
"070025","ED_1b","514","2","651"
"070025","ED_2b","192","2","636"
"070025","OP_18b","238","","819"
"070025","OP_20","83","","833"
"070025","OP_21","102","","123"
"070025","OP_23","Not Available","1","Not Available"
"070025","OP_22","3","","50059"
"070027","ED_1b","427","2","531"
"070027","ED_2b","196","2","530"
"070027","OP_18b","133","","791"
"070027","OP_20","64","","676"
"070027","OP_21","59","","87"
"070027","OP_23","Not Available","1","Not Available"
"070027","OP_22","1","","23894"
"070028","ED_1b","364","2","849"
"070028","ED_2b","156","2","825"
"070028","OP_18b","137","","865"
"070028","OP_20","26","","672"
"070028","OP_21","56","","76"
"070028","OP_23","Not Available","1","Not Available"
"070028","OP_22","1","","40571"
"070029","ED_1b","259","2","805"
"070029","ED_2b","84","2","802"
"070029","OP_18b","118","","1024"
"070029","OP_20","27","","1139"
"070029","OP_21","64","","90"
"070029","OP_23","Not Available","1","Not Available"
"070029","OP_22","1","","19474"
"070031","ED_1b","310","2","788"
"070031","ED_2b","131","2","784"
"070031","OP_18b","134","","737"
"070031","OP_20","36","","817"
"070031","OP_21","83","","99"
"070031","OP_23","Not Available","1","Not Available"
"070031","OP_22","1","","20435"
"070033","ED_1b","267","2","713"
"070033","ED_2b","104","2","713"
"070033","OP_18b","125","","850"
"070033","OP_20","26","","945"
"070033","OP_21","59","","184"
"070033","OP_23","Not Available","1","Not Available"
"070033","OP_22","1","","34586"
"070034","ED_1b","311","2","796"
"070034","ED_2b","130","2","756"
"070034","OP_18b","161","","787"
"070034","OP_20","34","","792"
"070034","OP_21","62","","158"
"070034","OP_23","Not Available","1","Not Available"
"070034","OP_22","0","","19092"
"070035","ED_1b","311","2","495"
"070035","ED_2b","172","2","493"
"070035","OP_18b","80","","854"
"070035","OP_20","18","","922"
"070035","OP_21","46","","83"
"070035","OP_23","Not Available","1","Not Available"
"070035","OP_22","1","","54960"
"070036","ED_1b","409","2","573"
"070036","ED_2b","216","2","573"
"070036","OP_18b","178","","622"
"070036","OP_20","30","","658"
"070036","OP_21","70","","113"
"070036","OP_23","Not Available","1","Not Available"
"070036","OP_22","2","","14466"
"070039","ED_1b","Not Available","7","0"
"070039","ED_2b","Not Available","7","0"
"070039","OP_18b","Not Available","5","Not Available"
"070039","OP_20","Not Available","5","Not Available"
"070039","OP_21","Not Available","5","Not Available"
"070039","OP_23","Not Available","5","Not Available"
"070039","OP_22","Not Available","","Not Available"
"070040","ED_1b","Not Available","2, 7","0"
"070040","ED_2b","Not Available","2, 7","0"
"070040","OP_18b","Not Available","5","Not Available"
"070040","OP_20","Not Available","5","Not Available"
"070040","OP_21","Not Available","5","Not Available"
"070040","OP_23","Not Available","5","Not Available"
"070040","OP_22","Not Available","","Not Available"
"073300","ED_1b","Not Available","5","Not Available"
"073300","ED_2b","Not Available","5","Not Available"
"080001","ED_1b","424","2","634"
"080001","ED_2b","150","2","634"
"080001","OP_18b","180","","470"
"080001","OP_20","70","","453"
"080001","OP_21","54","","174"
"080001","OP_23","Not Available","1","Not Available"
"080001","OP_22","4","","86591"
"080003","ED_1b","345","2","643"
"080003","ED_2b","166","2","620"
"080003","OP_18b","106","","944"
"080003","OP_20","36","","989"
"080003","OP_21","74","","49"
"080003","OP_23","38","1","13"
"080003","OP_22","2","","17686"
"080004","ED_1b","439","2","699"
"080004","ED_2b","250","2","694"
"080004","OP_18b","198","","966"
"080004","OP_20","54","","1010"
"080004","OP_21","90","","144"
"080004","OP_23","29","1","14"
"080004","OP_22","6","","19836"
"080006","ED_1b","290","2","450"
"080006","ED_2b","108","2","447"
"080006","OP_18b","136","","433"
"080006","OP_20","27","","930"
"080006","OP_21","70","","98"
"080006","OP_23","29","","34"
"080006","OP_22","2","","19150"
"080007","ED_1b","420","2","722"
"080007","ED_2b","202","2","716"
"080007","OP_18b","176","","889"
"080007","OP_20","55","","741"
"080007","OP_21","74","","135"
"080007","OP_23","56","","25"
"080007","OP_22","1","","22939"
"080009","ED_1b","406","2","682"
"080009","ED_2b","221","2","673"
"080009","OP_18b","155","","945"
"080009","OP_20","46","","990"
"080009","OP_21","83","","48"
"080009","OP_23","Not Available","1","Not Available"
"080009","OP_22","4","","10255"
"090001","ED_1b","492","2","657"
"090001","ED_2b","260","2","628"
"090001","OP_18b","230","","918"
"090001","OP_20","50","","884"
"090001","OP_21","91","","280"
"090001","OP_23","Not Available","5","Not Available"
"090001","OP_22","2","","37828"
"090003","ED_1b","389","2","438"
"090003","ED_2b","134","2","414"
"090003","OP_18b","212","","591"
"090003","OP_20","89","","574"
"090003","OP_21","121","","35"
"090003","OP_23","Not Available","1, 3","Not Available"
"090003","OP_22","2","","30064"
"090004","ED_1b","359","2","157"
"090004","ED_2b","150","2","152"
"090004","OP_18b","184","","590"
"090004","OP_20","37","","643"
"090004","OP_21","74","","41"
"090004","OP_23","Not Available","1","Not Available"
"090004","OP_22","2","","18495"
"090005","ED_1b","295","2","334"
"090005","ED_2b","116","2","334"
"090005","OP_18b","121","","1057"
"090005","OP_20","11","","1124"
"090005","OP_21","39","","143"
"090005","OP_23","Not Available","1","Not Available"
"090005","OP_22","0","","17211"
"090006","ED_1b","612","2","438"
"090006","ED_2b","286","2","436"
"090006","OP_18b","215","","870"
"090006","OP_20","76","","946"
"090006","OP_21","114","","42"
"090006","OP_23","Not Available","1","Not Available"
"090006","OP_22","1","","24993"
"090008","ED_1b","601","2","221"
"090008","ED_2b","262","2","220"
"090008","OP_18b","173","","745"
"090008","OP_20","110","","886"
"090008","OP_21","123","","71"
"090008","OP_23","Not Available","1, 3","Not Available"
"090008","OP_22","9","","25228"
"090011","ED_1b","514","2","597"
"090011","ED_2b","242","2","518"
"090011","OP_18b","214","","972"
"090011","OP_20","60","","1018"
"090011","OP_21","88","","112"
"090011","OP_23","Not Available","1, 3","Not Available"
"090011","OP_22","2","","91715"
"093300","ED_1b","Not Available","5","Not Available"
"093300","ED_2b","Not Available","5","Not Available"
"100001","ED_1b","618","2","606"
"100001","ED_2b","290","2","565"
"100001","OP_18b","250","","935"
"100001","OP_20","86","","972"
"100001","OP_21","74","","203"
"100001","OP_23","Not Available","1","Not Available"
"100001","OP_22","10","","40115"
"100002","ED_1b","311","2","683"
"100002","ED_2b","155","2","621"
"100002","OP_18b","165","","997"
"100002","OP_20","33","","928"
"100002","OP_21","68","","183"
"100002","OP_23","Not Available","1","Not Available"
"100002","OP_22","1","","31763"
"100006","ED_1b","380","2","511"
"100006","ED_2b","126","2","392"
"100006","OP_18b","189","","1955"
"100006","OP_20","58","","1243"
"100006","OP_21","90","","536"
"100006","OP_23","64","1","11"
"100006","OP_22","3","","182252"
"100007","ED_1b","338","2","634"
"100007","ED_2b","115","2","613"
"100007","OP_18b","192","","1469"
"100007","OP_20","46","","1566"
"100007","OP_21","90","","464"
"100007","OP_23","27","1","15"
"100007","OP_22","2","","219964"
"100008","ED_1b","456","2","750"
"100008","ED_2b","204","2","643"
"100008","OP_18b","283","","986"
"100008","OP_20","66","","996"
"100008","OP_21","52","","200"
"100008","OP_23","Not Available","1","Not Available"
"100008","OP_22","1","","55395"
"100009","ED_1b","392","2","521"
"100009","ED_2b","177","2","519"
"100009","OP_18b","236","","964"
"100009","OP_20","53","","946"
"100009","OP_21","70","","66"
"100009","OP_23","Not Available","1","Not Available"
"100009","OP_22","7","","15983"
"100012","ED_1b","323","2","711"
"100012","ED_2b","153","2","663"
"100012","OP_18b","172","","665"
"100012","OP_20","79","","124"
"100012","OP_21","60","","258"
"100012","OP_23","Not Available","1","Not Available"
"100012","OP_22","2","","775"
"100014","ED_1b","310","2","613"
"100014","ED_2b","122","2","580"
"100014","OP_18b","144","","678"
"100014","OP_20","39","","688"
"100014","OP_21","74","","92"
"100014","OP_23","64","1","14"
"100014","OP_22","3","","16360"
"100017","ED_1b","327","2","537"
"100017","ED_2b","155","2","537"
"100017","OP_18b","143","","799"
"100017","OP_20","46","","879"
"100017","OP_21","70","","303"
"100017","OP_23","Not Available","1","Not Available"
"100017","OP_22","2","","59801"
"100018","ED_1b","244","2","578"
"100018","ED_2b","79","2","557"
"100018","OP_18b","164","","748"
"100018","OP_20","66","","644"
"100018","OP_21","64","","170"
"100018","OP_23","Not Available","1","Not Available"
"100018","OP_22","4","","48403"
"100019","ED_1b","298","2","729"
"100019","ED_2b","146","2","724"
"100019","OP_18b","179","","920"
"100019","OP_20","30","","873"
"100019","OP_21","70","","265"
"100019","OP_23","Not Available","1","Not Available"
"100019","OP_22","1","","33560"
"100022","ED_1b","667","2","1793"
"100022","ED_2b","282","2","1752"
"100022","OP_18b","281","","2359"
"100022","OP_20","92","","2395"
"100022","OP_21","126","","636"
"100022","OP_23","20","","25"
"100022","OP_22","8","","92184"
"100023","ED_1b","310","2","599"
"100023","ED_2b","110","2","570"
"100023","OP_18b","188","","1004"
"100023","OP_20","73","","985"
"100023","OP_21","77","","152"
"100023","OP_23","82","1","11"
"100023","OP_22","6","","20966"
"100025","ED_1b","356","2","399"
"100025","ED_2b","102","2","279"
"100025","OP_18b","189","","753"
"100025","OP_20","77","","525"
"100025","OP_21","93","","192"
"100025","OP_23","Not Available","1","Not Available"
"100025","OP_22","3","","45311"
"100026","ED_1b","354","2","1151"
"100026","ED_2b","164","2","1124"
"100026","OP_18b","166","","2627"
"100026","OP_20","43","","2715"
"100026","OP_21","68","","110"
"100026","OP_23","Not Available","1","Not Available"
"100026","OP_22","3","","30078"
"100028","ED_1b","266","2","819"
"100028","ED_2b","106","2","814"
"100028","OP_18b","159","","1115"
"100028","OP_20","51","","1122"
"100028","OP_21","87","","184"
"100028","OP_23","41","1","17"
"100028","OP_22","2","","21004"
"100029","ED_1b","392","2","1560"
"100029","ED_2b","190","2","1560"
"100029","OP_18b","200","","2059"
"100029","OP_20","29","","2134"
"100029","OP_21","73","","142"
"100029","OP_23","Not Available","1","Not Available"
"100029","OP_22","4","","40259"
"100030","ED_1b","345","2","860"
"100030","ED_2b","103","2","858"
"100030","OP_18b","173","","4007"
"100030","OP_20","69","","4254"
"100030","OP_21","89","","169"
"100030","OP_23","75","1","16"
"100030","OP_22","2","","25432"
"100032","ED_1b","260","2","514"
"100032","ED_2b","91","2","499"
"100032","OP_18b","173","","862"
"100032","OP_20","36","","769"
"100032","OP_21","61","","65"
"100032","OP_23","Not Available","3, 7","0"
"100032","OP_22","2","","24830"
"100034","ED_1b","419","2","513"
"100034","ED_2b","214","2","511"
"100034","OP_18b","164","","806"
"100034","OP_20","34","","714"
"100034","OP_21","57","","106"
"100034","OP_23","Not Available","1","Not Available"
"100034","OP_22","1","","24787"
"100035","ED_1b","394","2","540"
"100035","ED_2b","176","2","480"
"100035","OP_18b","171","","941"
"100035","OP_20","54","","861"
"100035","OP_21","82","","257"
"100035","OP_23","Not Available","1","Not Available"
"100035","OP_22","2","","34519"
"100038","ED_1b","294","2","675"
"100038","ED_2b","120","2","649"
"100038","OP_18b","131","","1657"
"100038","OP_20","34","","1776"
"100038","OP_21","42","","464"
"100038","OP_23","17","1","12"
"100038","OP_22","1","","91569"
"100039","ED_1b","324","2","638"
"100039","ED_2b","165","2","635"
"100039","OP_18b","153","","1001"
"100039","OP_20","14","","1046"
"100039","OP_21","42","","241"
"100039","OP_23","Not Available","1","Not Available"
"100039","OP_22","2","","65941"
"100040","ED_1b","369","2","664"
"100040","ED_2b","199","2","598"
"100040","OP_18b","188","","868"
"100040","OP_20","46","","947"
"100040","OP_21","107","","40"
"100040","OP_23","Not Available","1","Not Available"
"100040","OP_22","4","","35928"
"100043","ED_1b","266","2","558"
"100043","ED_2b","105","2","553"
"100043","OP_18b","135","","985"
"100043","OP_20","16","","992"
"100043","OP_21","43","","39"
"100043","OP_23","Not Available","1","Not Available"
"100043","OP_22","1","","12680"
"100044","ED_1b","374","2","612"
"100044","ED_2b","169","2","611"
"100044","OP_18b","143","","651"
"100044","OP_20","28","","692"
"100044","OP_21","66","","170"
"100044","OP_23","58","1","19"
"100044","OP_22","1","","42750"
"100045","ED_1b","334","2","774"
"100045","ED_2b","124","2","742"
"100045","OP_18b","147","","794"
"100045","OP_20","54","","765"
"100045","OP_21","88","","170"
"100045","OP_23","16","1","19"
"100045","OP_22","2","","26043"
"100046","ED_1b","318","2","794"
"100046","ED_2b","116","2","789"
"100046","OP_18b","157","","603"
"100046","OP_20","36","","688"
"100046","OP_21","78","","76"
"100046","OP_23","Not Available","1","Not Available"
"100046","OP_22","6","","15500"
"100047","ED_1b","290","2","752"
"100047","ED_2b","138","2","752"
"100047","OP_18b","138","","872"
"100047","OP_20","21","","926"
"100047","OP_21","61","","60"
"100047","OP_23","Not Available","3, 7","0"
"100047","OP_22","2","","9553"
"100048","ED_1b","204","2","476"
"100048","ED_2b","55","2","474"
"100048","OP_18b","108","","791"
"100048","OP_20","51","","796"
"100048","OP_21","Not Available","1","Not Available"
"100048","OP_23","Not Available","1","Not Available"
"100048","OP_22","2","","4987"
"100049","ED_1b","253","2","675"
"100049","ED_2b","88","2","675"
"100049","OP_18b","149","","1004"
"100049","OP_20","21","","1065"
"100049","OP_21","50","","49"
"100049","OP_23","Not Available","1","Not Available"
"100049","OP_22","1","","9672"
"100050","ED_1b","441","2","945"
"100050","ED_2b","172","2","945"
"100050","OP_18b","254","","862"
"100050","OP_20","41","","943"
"100050","OP_21","57","","38"
"100050","OP_23","Not Available","1","Not Available"
"100050","OP_22","0","","1422"
"100051","ED_1b","311","2","1616"
"100051","ED_2b","102","2","960"
"100051","OP_18b","188","","3750"
"100051","OP_20","49","","3779"
"100051","OP_21","66","","196"
"100051","OP_23","Not Available","1","Not Available"
"100051","OP_22","3","","23583"
"100052","ED_1b","420","2","719"
"100052","ED_2b","189","2","715"
"100052","OP_18b","230","","850"
"100052","OP_20","77","","551"
"100052","OP_21","96","","171"
"100052","OP_23","65","1","17"
"100052","OP_22","5","","33120"
"100053","ED_1b","610","2","794"
"100053","ED_2b","398","2","793"
"100053","OP_18b","205","","1035"
"100053","OP_20","5","","1141"
"100053","OP_21","53","","53"
"100053","OP_23","33","1","12"
"100053","OP_22","2","","16059"
"100054","ED_1b","228","2","474"
"100054","ED_2b","63","2","474"
"100054","OP_18b","126","","1096"
"100054","OP_20","25","","1159"
"100054","OP_21","74","","46"
"100054","OP_23","Not Available","1","Not Available"
"100054","OP_22","3","","7358"
"100055","ED_1b","195","2","735"
"100055","ED_2b","57","2","723"
"100055","OP_18b","129","","965"
"100055","OP_20","24","","1031"
"100055","OP_21","60","","106"
"100055","OP_23","Not Available","1","Not Available"
"100055","OP_22","1","","11393"
"100057","ED_1b","358","2","738"
"100057","ED_2b","168","2","734"
"100057","OP_18b","163","","705"
"100057","OP_20","34","","743"
"100057","OP_21","76","","92"
"100057","OP_23","71","1","17"
"100057","OP_22","2","","27104"
"100062","ED_1b","451","2","721"
"100062","ED_2b","180","2","713"
"100062","OP_18b","135","","634"
"100062","OP_20","50","","636"
"100062","OP_21","68","","228"
"100062","OP_23","44","1","16"
"100062","OP_22","5","","51032"
"100063","ED_1b","293","2","161"
"100063","ED_2b","97","2","151"
"100063","OP_18b","187","","983"
"100063","OP_20","58","","1011"
"100063","OP_21","75","","77"
"100063","OP_23","91","1","11"
"100063","OP_22","6","","18116"
"100067","ED_1b","286","2","408"
"100067","ED_2b","108","2","397"
"100067","OP_18b","188","","1116"
"100067","OP_20","39","","1143"
"100067","OP_21","62","","41"
"100067","OP_23","Not Available","7","0"
"100067","OP_22","2","","20410"
"100068","ED_1b","282","2","632"
"100068","ED_2b","80","2","534"
"100068","OP_18b","92","","1420"
"100068","OP_20","22","","919"
"100068","OP_21","62","","157"
"100068","OP_23","Not Available","1","Not Available"
"100068","OP_22","1","","23062"
"100069","ED_1b","282","2","472"
"100069","ED_2b","112","2","442"
"100069","OP_18b","155","","677"
"100069","OP_20","38","","704"
"100069","OP_21","63","","94"
"100069","OP_23","Not Available","1","Not Available"
"100069","OP_22","4","","14422"
"100070","ED_1b","282","2","892"
"100070","ED_2b","133","2","870"
"100070","OP_18b","153","","963"
"100070","OP_20","51","","982"
"100070","OP_21","66","","75"
"100070","OP_23","Not Available","7","0"
"100070","OP_22","1","","17969"
"100071","ED_1b","272","2","740"
"100071","ED_2b","86","2","740"
"100071","OP_18b","115","","1299"
"100071","OP_20","20","","1365"
"100071","OP_21","40","","163"
"100071","OP_23","Not Available","1","Not Available"
"100071","OP_22","1","","27505"
"100072","ED_1b","399","2","575"
"100072","ED_2b","126","2","573"
"100072","OP_18b","166","","782"
"100072","OP_20","60","","807"
"100072","OP_21","85","","173"
"100072","OP_23","26","1","19"
"100072","OP_22","4","","20520"
"100073","ED_1b","298","2","751"
"100073","ED_2b","97","2","751"
"100073","OP_18b","147","","880"
"100073","OP_20","19","","1001"
"100073","OP_21","64","","199"
"100073","OP_23","27","1","11"
"100073","OP_22","0","","26448"
"100075","ED_1b","225","2","348"
"100075","ED_2b","57","2","340"
"100075","OP_18b","163","","1043"
"100075","OP_20","40","","1015"
"100075","OP_21","66","","343"
"100075","OP_23","57","1","14"
"100075","OP_22","2","","94331"
"100076","ED_1b","390","2","748"
"100076","ED_2b","144","2","748"
"100077","ED_1b","352","2","776"
"100077","ED_2b","189","2","734"
"100077","OP_18b","190","","945"
"100077","OP_20","36","","912"
"100077","OP_21","56","","72"
"100077","OP_23","Not Available","1","Not Available"
"100077","OP_22","3","","13272"
"100080","ED_1b","201","2","561"
"100080","ED_2b","98","2","558"
"100080","OP_18b","145","","1059"
"100080","OP_20","20","","1366"
"100080","OP_21","54","","72"
"100080","OP_23","Not Available","1","Not Available"
"100080","OP_22","1","","39075"
"100081","ED_1b","187","2","409"
"100081","ED_2b","10","2","388"
"100081","OP_18b","83","","598"
"100081","OP_20","30","","273"
"100081","OP_21","74","1, 3","11"
"100081","OP_23","Not Available","3, 7","0"
"100081","OP_22","1","","5297"
"100084","ED_1b","345","2","577"
"100084","ED_2b","155","2","440"
"100084","OP_18b","175","","683"
"100084","OP_20","50","","594"
"100084","OP_21","75","","67"
"100084","OP_23","Not Available","1","Not Available"
"100084","OP_22","2","","23683"
"100086","ED_1b","370","2","999"
"100086","ED_2b","145","2","999"
"100086","OP_18b","165","","904"
"100086","OP_20","44","","945"
"100086","OP_21","64","","234"
"100086","OP_23","Not Available","1","Not Available"
"100086","OP_22","2","","30892"
"100087","ED_1b","303","2","394"
"100087","ED_2b","108","2","377"
"100087","OP_18b","169","","910"
"100087","OP_20","65","","552"
"100087","OP_21","79","","214"
"100087","OP_23","Not Available","1","Not Available"
"100087","OP_22","3","","50858"
"100088","ED_1b","326","2","467"
"100088","ED_2b","117","2","422"
"100088","OP_18b","167","","620"
"100088","OP_20","50","","968"
"100088","OP_21","90","","602"
"100088","OP_23","26","1","23"
"100088","OP_22","4","","91246"
"100090","ED_1b","376","2","615"
"100090","ED_2b","159","2","613"
"100090","OP_18b","173","","1121"
"100090","OP_20","27","","1038"
"100090","OP_21","70","","132"
"100090","OP_23","Not Available","1","Not Available"
"100090","OP_22","3","","26513"
"100092","ED_1b","303","2","879"
"100092","ED_2b","151","2","841"
"100092","OP_18b","148","","897"
"100092","OP_20","19","","984"
"100092","OP_21","65","","91"
"100092","OP_23","62","1","16"
"100092","OP_22","1","","17907"
"100093","ED_1b","330","2","540"
"100093","ED_2b","132","2","490"
"100093","OP_18b","150","","896"
"100093","OP_20","44","","803"
"100093","OP_21","74","","46"
"100093","OP_23","Not Available","1","Not Available"
"100093","OP_22","5","","24709"
"100099","ED_1b","267","2","1045"
"100099","ED_2b","100","2","1044"
"100099","OP_18b","119","","901"
"100099","OP_20","22","","938"
"100099","OP_21","60","","81"
"100099","OP_23","Not Available","1","Not Available"
"100099","OP_22","1","","12637"
"100102","ED_1b","269","2","547"
"100102","ED_2b","80","2","547"
"100102","OP_18b","119","","1500"
"100102","OP_20","19","","1561"
"100102","OP_21","66","","66"
"100102","OP_23","Not Available","1","Not Available"
"100102","OP_22","2","","14132"
"100105","ED_1b","347","2","799"
"100105","ED_2b","173","2","770"
"100105","OP_18b","156","","910"
"100105","OP_20","49","","952"
"100105","OP_21","63","","134"
"100105","OP_23","Not Available","1, 3","Not Available"
"100105","OP_22","4","","22401"
"100106","ED_1b","265","2","630"
"100106","ED_2b","67","2","557"
"100106","OP_18b","144","","571"
"100106","OP_20","38","","626"
"100106","OP_21","56","","79"
"100106","OP_23","21","1","14"
"100106","OP_22","3","","6361"
"100107","ED_1b","325","2","549"
"100107","ED_2b","136","2","547"
"100107","OP_18b","99","","903"
"100107","OP_20","23","","938"
"100107","OP_21","48","","92"
"100107","OP_23","Not Available","1","Not Available"
"100107","OP_22","2","","17456"
"100109","ED_1b","278","2","1117"
"100109","ED_2b","109","2","1041"
"100109","OP_18b","146","","1205"
"100109","OP_20","21","","1270"
"100109","OP_21","68","","190"
"100109","OP_23","50","1","14"
"100109","OP_22","3","","14558"
"100110","ED_1b","245","2","915"
"100110","ED_2b","148","2","911"
"100110","OP_18b","137","","1275"
"100110","OP_20","14","","1404"
"100110","OP_21","56","","198"
"100110","OP_23","81","1","21"
"100110","OP_22","1","","50486"
"100113","ED_1b","431","2","501"
"100113","ED_2b","189","2","495"
"100113","OP_18b","251","","565"
"100113","OP_20","93","","589"
"100113","OP_21","76","","325"
"100113","OP_23","11","1","19"
"100113","OP_22","4","","42910"
"100117","ED_1b","254","2","663"
"100117","ED_2b","55","2","642"
"100117","OP_18b","142","","912"
"100117","OP_20","44","","1003"
"100117","OP_21","74","","140"
"100117","OP_23","Not Available","1","Not Available"
"100117","OP_22","2","","18666"
"100118","ED_1b","288","2","940"
"100118","ED_2b","104","2","810"
"100118","OP_18b","143","","783"
"100118","OP_20","35","","836"
"100118","OP_21","49","","99"
"100118","OP_23","Not Available","1","Not Available"
"100118","OP_22","1","","20083"
"100121","ED_1b","272","2","719"
"100121","ED_2b","85","2","717"
"100121","OP_18b","116","","1243"
"100121","OP_20","20","","1304"
"100121","OP_21","38","","128"
"100121","OP_23","Not Available","1","Not Available"
"100121","OP_22","1","","15813"
"100122","ED_1b","230","2","973"
"100122","ED_2b","102","2","961"
"100122","OP_18b","118","","1003"
"100122","OP_20","20","","1071"
"100122","OP_21","65","","141"
"100122","OP_23","76","1","21"
"100122","OP_22","1","","15832"
"100124","ED_1b","245","2","653"
"100124","ED_2b","86","2","653"
"100124","OP_18b","132","","977"
"100124","OP_20","46","","1003"
"100124","OP_21","63","","125"
"100124","OP_23","Not Available","1","Not Available"
"100124","OP_22","2","","15600"
"100125","ED_1b","393","2","866"
"100125","ED_2b","128","2","843"
"100125","OP_18b","200","","1408"
"100125","OP_20","13","","1462"
"100125","OP_21","61","","304"
"100125","OP_23","Not Available","1","Not Available"
"100125","OP_22","1","","44742"
"100126","ED_1b","266","2","641"
"100126","ED_2b","115","2","639"
"100126","OP_18b","142","","775"
"100126","OP_20","25","","806"
"100126","OP_21","34","","32"
"100126","OP_23","Not Available","1, 3","Not Available"
"100126","OP_22","1","","7573"
"100127","ED_1b","292","2","319"
"100127","ED_2b","101","2","311"
"100127","OP_18b","171","","1003"
"100127","OP_20","40","","1034"
"100127","OP_21","60","","138"
"100127","OP_23","Not Available","1","Not Available"
"100127","OP_22","3","","39545"
"100128","ED_1b","428","2","542"
"100128","ED_2b","154","2","542"
"100128","OP_18b","240","","607"
"100128","OP_20","70","","233"
"100128","OP_21","95","","231"
"100128","OP_23","Not Available","1","Not Available"
"100128","OP_22","4","","42106"
"100130","ED_1b","282","2","499"
"100130","ED_2b","106","2","496"
"100130","OP_18b","127","","1038"
"100130","OP_20","31","","1070"
"100130","OP_21","58","","74"
"100130","OP_23","23","1","13"
"100130","OP_22","1","","11669"
"100131","ED_1b","234","2","1007"
"100131","ED_2b","116","2","1006"
"100131","OP_18b","139","","1165"
"100131","OP_20","9","","1349"
"100131","OP_21","48","","192"
"100131","OP_23","Not Available","1","Not Available"
"100131","OP_22","0","","32582"
"100132","ED_1b","230","2","251"
"100132","ED_2b","76","2","248"
"100132","OP_18b","114","","1004"
"100132","OP_20","32","","1044"
"100132","OP_21","60","","82"
"100132","OP_23","Not Available","1","Not Available"
"100132","OP_22","3","","21769"
"100135","ED_1b","393","2","569"
"100135","ED_2b","121","2","530"
"100135","OP_18b","256","","809"
"100135","OP_20","82","","676"
"100135","OP_21","73","","198"
"100135","OP_23","Not Available","1","Not Available"
"100135","OP_22","3","","35293"
"100137","ED_1b","432","2","860"
"100137","ED_2b","216","2","860"
"100137","OP_18b","106","","1205"
"100137","OP_20","21","","1238"
"100137","OP_21","47","","61"
"100137","OP_23","Not Available","1","Not Available"
"100137","OP_22","2","","26038"
"100139","ED_1b","240","2, 3","81"
"100139","ED_2b","75","2, 3","81"
"100139","OP_18b","100","3","139"
"100139","OP_20","27","3","147"
"100139","OP_21","Not Available","1, 3","Not Available"
"100139","OP_23","Not Available","5","Not Available"
"100139","OP_22","3","","3322"
"100140","ED_1b","307","2","315"
"100140","ED_2b","101","2","307"
"100140","OP_18b","146","","651"
"100140","OP_20","40","","1015"
"100140","OP_21","54","","72"
"100140","OP_23","67","1","18"
"100140","OP_22","4","","12881"
"100142","ED_1b","230","2","393"
"100142","ED_2b","72","2","393"
"100142","OP_18b","96","","1342"
"100142","OP_20","30","","1393"
"100142","OP_21","60","","93"
"100142","OP_23","Not Available","1","Not Available"
"100142","OP_22","2","","12471"
"100150","ED_1b","270","2","640"
"100150","ED_2b","61","2","636"
"100150","OP_18b","138","","1234"
"100150","OP_20","37","","1302"
"100150","OP_21","54","","186"
"100150","OP_23","41","1","17"
"100150","OP_22","2","","12991"
"100151","ED_1b","287","2","528"
"100151","ED_2b","111","2","526"
"100151","OP_18b","175","","982"
"100151","OP_20","27","","914"
"100151","OP_21","56","","70"
"100151","OP_23","Not Available","1","Not Available"
"100151","OP_22","1","","13782"
"100154","ED_1b","360","2","567"
"100154","ED_2b","103","2","554"
"100154","OP_18b","268","","1035"
"100154","OP_20","61","","1026"
"100154","OP_21","75","","33"
"100154","OP_23","Not Available","1","Not Available"
"100154","OP_22","1","","15325"
"100156","ED_1b","304","2","640"
"100156","ED_2b","105","2","640"
"100156","OP_18b","121","","1153"
"100156","OP_20","15","","1238"
"100156","OP_21","59","","84"
"100156","OP_23","Not Available","1","Not Available"
"100156","OP_22","1","","14014"
"100157","ED_1b","182","2","772"
