"prvdr_id","msr_cd","scr","footnote","Sample"
"010078","IMM_1a","95","2","677"
"010079","IMM_2","99","2","206"
"010079","IMM_1a","99","2","469"
"010083","IMM_2","100","2","314"
"010083","IMM_1a","100","2","759"
"010085","IMM_2","72","2","291"
"010085","IMM_1a","85","2","656"
"010086","IMM_2","99","2","154"
"010086","IMM_1a","97","2","457"
"010087","IMM_2","100","2","292"
"010087","IMM_1a","85","2","455"
"010089","IMM_2","100","2","287"
"010089","IMM_1a","100","2","764"
"010090","IMM_2","99","2","271"
"010090","IMM_1a","98","2","667"
"010091","IMM_2","72","2","161"
"010091","IMM_1a","86","2","370"
"010092","IMM_2","93","2","269"
"010092","IMM_1a","83","2","618"
"010095","IMM_2","43","2","102"
"010095","IMM_1a","34","2","206"
"010097","IMM_2","83","","211"
"010097","IMM_1a","79","2","499"
"010099","IMM_2","91","2","172"
"010099","IMM_1a","91","2","381"
"010100","IMM_2","97","2","293"
"010100","IMM_1a","99","2","731"
"010101","IMM_2","84","2","144"
"010101","IMM_1a","87","2","361"
"010102","IMM_2","0","","72"
"010102","IMM_1a","2","","151"
"010103","IMM_2","97","2","298"
"010103","IMM_1a","93","2","965"
"010104","IMM_2","100","2","327"
"010104","IMM_1a","99","2","749"
"010108","IMM_2","85","2","162"
"010108","IMM_1a","86","2","477"
"010109","IMM_2","97","2","151"
"010109","IMM_1a","84","2","478"
"010110","IMM_2","29","2","151"
"010110","IMM_1a","44","2","239"
"010112","IMM_2","84","2","159"
"010112","IMM_1a","49","2","442"
"010113","IMM_2","94","2","302"
"010113","IMM_1a","93","2","808"
"010114","IMM_2","92","2","292"
"010114","IMM_1a","98","2","764"
"010118","IMM_2","100","2","277"
"010118","IMM_1a","99","2","648"
"010120","IMM_2","65","2","134"
"010120","IMM_1a","86","2","286"
"010125","IMM_2","92","2","154"
"010125","IMM_1a","98","2","454"
"010126","IMM_2","96","2","158"
"010126","IMM_1a","94","2","472"
"010128","IMM_2","98","","91"
"010128","IMM_1a","88","","248"
"010129","IMM_2","51","2","129"
"010129","IMM_1a","65","2","301"
"010130","IMM_2","95","2","150"
"010130","IMM_1a","94","2","432"
"010131","IMM_2","99","2","324"
"010131","IMM_1a","98","2","729"
"010138","IMM_2","18","2","106"
"010138","IMM_1a","14","2","293"
"010139","IMM_2","86","2","274"
"010139","IMM_1a","86","2","504"
"010144","IMM_2","93","2","343"
"010144","IMM_1a","90","2","774"
"010146","IMM_2","51","2","130"
"010146","IMM_1a","72","2","219"
"010148","IMM_2","52","2","152"
"010148","IMM_1a","59","2","441"
"010149","IMM_2","88","2","225"
"010149","IMM_1a","89","2","348"
"010150","IMM_2","100","2","167"
"010150","IMM_1a","100","2","463"
"010157","IMM_2","94","2","145"
"010157","IMM_1a","96","2","447"
"010158","IMM_2","100","2","156"
"010158","IMM_1a","100","2","423"
"010164","IMM_2","100","2","238"
"010164","IMM_1a","100","2","513"
"010168","IMM_2","85","2","156"
"010168","IMM_1a","78","2","416"
"010169","IMM_2","90","2","164"
"010169","IMM_1a","94","2","542"
"011300","IMM_2","57","","51"
"011300","IMM_1a","57","2","173"
"011302","IMM_2","92","2","25"
"011302","IMM_1a","95","2","85"
"011304","IMM_2","Not Available","5","Not Available"
"011304","IMM_1a","Not Available","5","Not Available"
"013301","IMM_2","Not Available","5","Not Available"
"013301","IMM_1a","Not Available","5","Not Available"
"020001","IMM_2","72","2","275"
"020001","IMM_1a","78","2","463"
"020006","IMM_2","98","2","244"
"020006","IMM_1a","95","2","459"
"020008","IMM_2","87","2","137"
"020008","IMM_1a","86","2","221"
"020012","IMM_2","87","2","231"
"020012","IMM_1a","85","2","344"
"020017","IMM_2","92","2","273"
"020017","IMM_1a","92","2","560"
"020018","IMM_2","60","2","149"
"020018","IMM_1a","93","2","198"
"020024","IMM_2","96","2","137"
"020024","IMM_1a","97","2","231"
"020026","IMM_2","64","2","287"
"020026","IMM_1a","79","2","378"
"020027","IMM_2","71","2","161"
"020027","IMM_1a","78","2","305"
"021301","IMM_2","Not Available","5","Not Available"
"021301","IMM_1a","Not Available","5","Not Available"
"021302","IMM_2","Not Available","5","Not Available"
"021302","IMM_1a","Not Available","5","Not Available"
"021303","IMM_2","Not Available","5","Not Available"
"021303","IMM_1a","Not Available","5","Not Available"
"021304","IMM_2","Not Available","5","Not Available"
"021304","IMM_1a","Not Available","5","Not Available"
"021305","IMM_2","Not Available","5","Not Available"
"021305","IMM_1a","Not Available","5","Not Available"
"021306","IMM_2","Not Available","5","Not Available"
"021306","IMM_1a","Not Available","5","Not Available"
"021307","IMM_2","Not Available","5","Not Available"
"021307","IMM_1a","Not Available","5","Not Available"
"021308","IMM_2","Not Available","5","Not Available"
"021308","IMM_1a","Not Available","5","Not Available"
"021309","IMM_2","Not Available","5","Not Available"
"021309","IMM_1a","Not Available","5","Not Available"
"021311","IMM_2","77","2","135"
"021311","IMM_1a","86","2","213"
"021313","IMM_2","71","1","14"
"021313","IMM_1a","86","","63"
"030001","IMM_2","85","2","261"
"030001","IMM_1a","98","2","535"
"030002","IMM_2","91","2","244"
"030002","IMM_1a","91","2","505"
"030006","IMM_2","92","2","240"
"030006","IMM_1a","88","2","549"
"030007","IMM_2","97","2","214"
"030007","IMM_1a","99","2","570"
"030010","IMM_2","94","2","309"
"030010","IMM_1a","87","2","947"
"030011","IMM_2","86","2","266"
"030011","IMM_1a","86","2","676"
"030012","IMM_2","83","2","312"
"030012","IMM_1a","82","2","1006"
"030013","IMM_2","85","2","250"
"030013","IMM_1a","83","2","614"
"030014","IMM_2","92","2","314"
"030014","IMM_1a","92","2","873"
"030016","IMM_2","77","2","284"
"030016","IMM_1a","79","2","732"
"030022","IMM_2","83","2","249"
"030022","IMM_1a","80","2","334"
"030023","IMM_2","96","2","278"
"030023","IMM_1a","95","2","577"
"030024","IMM_2","88","2","253"
"030024","IMM_1a","87","2","449"
"030030","IMM_2","93","2","402"
"030030","IMM_1a","97","2","995"
"030033","IMM_2","98","2","163"
"030033","IMM_1a","98","2","462"
"030036","IMM_2","97","2","285"
"030036","IMM_1a","95","2","615"
"030037","IMM_2","94","2","397"
"030037","IMM_1a","93","2","951"
"030038","IMM_2","70","2","301"
"030038","IMM_1a","66","2","679"
"030043","IMM_2","94","2","239"
"030043","IMM_1a","92","2","556"
"030055","IMM_2","85","2","287"
"030055","IMM_1a","93","2","835"
"030061","IMM_2","97","2","300"
"030061","IMM_1a","96","2","1039"
"030062","IMM_2","65","2","188"
"030062","IMM_1a","71","2","402"
"030064","IMM_2","77","2","255"
"030064","IMM_1a","85","2","444"
"030065","IMM_2","99","2","246"
"030065","IMM_1a","92","2","407"
"030067","IMM_2","99","2","153"
"030067","IMM_1a","93","2","447"
"030068","IMM_2","92","","144"
"030068","IMM_1a","93","","419"
"030069","IMM_2","99","2","277"
"030069","IMM_1a","98","2","773"
"030071","IMM_2","54","2","137"
"030071","IMM_1a","84","2","159"
"030073","IMM_2","31","2","132"
"030073","IMM_1a","49","2","251"
"030074","IMM_2","Not Available","5","Not Available"
"030074","IMM_1a","Not Available","5","Not Available"
"030077","IMM_2","Not Available","1, 2","Not Available"
"030077","IMM_1a","95","2, 3","37"
"030078","IMM_2","87","2","153"
"030078","IMM_1a","91","2","306"
"030083","IMM_2","99","2","254"
"030083","IMM_1a","97","2","542"
"030084","IMM_2","68","2","147"
"030084","IMM_1a","89","2","372"
"030085","IMM_2","87","2","344"
"030085","IMM_1a","93","2","762"
"030087","IMM_2","71","2","251"
"030087","IMM_1a","67","2","534"
"030088","IMM_2","97","2","286"
"030088","IMM_1a","96","2","874"
"030089","IMM_2","93","2","256"
"030089","IMM_1a","92","2","491"
"030092","IMM_2","97","2","314"
"030092","IMM_1a","97","2","780"
"030093","IMM_2","99","2","272"
"030093","IMM_1a","98","2","782"
"030094","IMM_2","94","2","267"
"030094","IMM_1a","97","2","477"
"030101","IMM_2","100","2","336"
"030101","IMM_1a","99","2","997"
"030103","IMM_2","93","2","349"
"030103","IMM_1a","92","2","916"
"030105","IMM_2","93","2","272"
"030105","IMM_1a","95","2","960"
"030107","IMM_2","100","","212"
"030107","IMM_1a","100","2","594"
"030108","IMM_2","82","2","157"
"030108","IMM_1a","17","2","410"
"030110","IMM_2","96","2","275"
"030110","IMM_1a","96","2","607"
"030111","IMM_2","86","2","236"
"030111","IMM_1a","84","2","623"
"030112","IMM_2","100","2","162"
"030112","IMM_1a","96","2","346"
"030113","IMM_2","Not Available","5","Not Available"
"030113","IMM_1a","Not Available","5","Not Available"
"030114","IMM_2","94","2","258"
"030114","IMM_1a","95","2","844"
"030115","IMM_2","92","2","235"
"030115","IMM_1a","94","2","486"
"030117","IMM_2","93","2","170"
"030117","IMM_1a","98","2","406"
"030118","IMM_2","89","2","185"
"030118","IMM_1a","86","2","395"
"030119","IMM_2","99","2","249"
"030119","IMM_1a","94","2","541"
"030120","IMM_2","95","2","153"
"030120","IMM_1a","90","2","342"
"030121","IMM_2","97","2","360"
"030121","IMM_1a","95","2","1070"
"030122","IMM_2","91","2","227"
"030122","IMM_1a","91","2","385"
"030123","IMM_2","70","2","247"
"030123","IMM_1a","66","2","569"
"030126","IMM_2","87","2","315"
"030126","IMM_1a","85","2","722"
"030130","IMM_2","91","2","116"
"030130","IMM_1a","92","2","188"
"030131","IMM_2","77","2","162"
"030131","IMM_1a","65","2","403"
"030132","IMM_2","Not Available","5","Not Available"
"030132","IMM_1a","Not Available","5","Not Available"
"031300","IMM_2","Not Available","5","Not Available"
"031300","IMM_1a","Not Available","5","Not Available"
"031301","IMM_2","Not Available","5","Not Available"
"031301","IMM_1a","Not Available","5","Not Available"
"031302","IMM_2","Not Available","5","Not Available"
"031302","IMM_1a","Not Available","5","Not Available"
"031303","IMM_2","Not Available","5","Not Available"
"031303","IMM_1a","Not Available","5","Not Available"
"031304","IMM_2","Not Available","5","Not Available"
"031304","IMM_1a","Not Available","5","Not Available"
"031305","IMM_2","Not Available","5","Not Available"
"031305","IMM_1a","Not Available","1, 3","Not Available"
"031309","IMM_2","Not Available","5","Not Available"
"031309","IMM_1a","Not Available","5","Not Available"
"031311","IMM_2","Not Available","5","Not Available"
"031311","IMM_1a","Not Available","5","Not Available"
"031312","IMM_2","Not Available","5","Not Available"
"031312","IMM_1a","Not Available","5","Not Available"
"031313","IMM_2","75","2","93"
"031313","IMM_1a","87","2","129"
"031314","IMM_2","Not Available","5","Not Available"
"031314","IMM_1a","Not Available","5","Not Available"
"031315","IMM_2","Not Available","5","Not Available"
"031315","IMM_1a","Not Available","5","Not Available"
"033302","IMM_2","Not Available","5","Not Available"
"033302","IMM_1a","Not Available","5","Not Available"
"040001","IMM_2","98","2","250"
"040001","IMM_1a","95","2","403"
"040002","IMM_2","89","2","114"
"040002","IMM_1a","92","2","263"
"040004","IMM_2","95","2","270"
"040004","IMM_1a","87","2","654"
"040007","IMM_2","87","2","277"
"040007","IMM_1a","83","2","696"
"040010","IMM_2","100","2","269"
"040010","IMM_1a","98","2","659"
"040011","IMM_2","79","2","150"
"040011","IMM_1a","86","2","455"
"040014","IMM_2","96","2","291"
"040014","IMM_1a","97","2","731"
"040015","IMM_2","94","2","147"
"040015","IMM_1a","96","2","566"
"040016","IMM_2","56","2","301"
"040016","IMM_1a","67","2","536"
"040017","IMM_2","80","2","227"
"040017","IMM_1a","82","2","653"
"040018","IMM_2","99","2","160"
"040018","IMM_1a","97","2","454"
"040019","IMM_2","89","2","131"
"040019","IMM_1a","86","2","247"
"040020","IMM_2","92","2","275"
"040020","IMM_1a","91","2","740"
"040022","IMM_2","98","2","379"
"040022","IMM_1a","96","2","705"
"040026","IMM_2","88","2","281"
"040026","IMM_1a","92","2","717"
"040027","IMM_2","96","2","305"
"040027","IMM_1a","92","2","780"
"040029","IMM_2","79","2","277"
"040029","IMM_1a","69","2","675"
"040036","IMM_2","67","2","270"
"040036","IMM_1a","76","2","691"
"040039","IMM_2","95","2","280"
"040039","IMM_1a","98","2","676"
"040041","IMM_2","99","2","235"
"040041","IMM_1a","92","2","582"
"040042","IMM_2","67","2","164"
"040042","IMM_1a","79","2","409"
"040047","IMM_2","95","2","158"
"040047","IMM_1a","96","2","487"
"040050","IMM_2","96","2","138"
"040050","IMM_1a","93","2","352"
"040051","IMM_2","44","2","135"
"040051","IMM_1a","57","2","338"
"040055","IMM_2","98","2","311"
"040055","IMM_1a","100","2","773"
"040062","IMM_2","96","2","261"
"040062","IMM_1a","98","2","586"
"040067","IMM_2","77","2","118"
"040067","IMM_1a","81","2","345"
"040069","IMM_2","52","2","120"
"040069","IMM_1a","61","2","269"
"040071","IMM_2","91","2","398"
"040071","IMM_1a","96","2","1187"
"040072","IMM_2","93","2","139"
"040072","IMM_1a","96","2","400"
"040074","IMM_2","100","2","142"
"040074","IMM_1a","74","2","570"
"040076","IMM_2","97","2","149"
"040076","IMM_1a","98","2","425"
"040078","IMM_2","98","2","270"
"040078","IMM_1a","96","2","711"
"040080","IMM_2","89","2","296"
"040080","IMM_1a","95","2","507"
"040084","IMM_2","95","2","242"
"040084","IMM_1a","94","2","670"
"040085","IMM_2","100","2","255"
"040085","IMM_1a","100","2","545"
"040088","IMM_2","99","2","277"
"040088","IMM_1a","99","2","653"
"040114","IMM_2","68","2","275"
"040114","IMM_1a","69","2","724"
"040118","IMM_2","93","2","278"
"040118","IMM_1a","92","2","738"
"040119","IMM_2","96","2","288"
"040119","IMM_1a","93","2","787"
"040132","IMM_2","Not Available","5","Not Available"
"040132","IMM_1a","32","2, 3","53"
"040134","IMM_2","64","2","329"
"040134","IMM_1a","52","2","1038"
"040137","IMM_2","89","2","151"
"040137","IMM_1a","89","2","423"
"040147","IMM_2","41","2","207"
"040147","IMM_1a","41","2","435"
"040152","IMM_2","25","2","155"
"040152","IMM_1a","27","2","348"
"040153","IMM_2","95","2","148"
"040153","IMM_1a","96","2, 3","113"
"041300","IMM_2","Not Available","5","Not Available"
"041300","IMM_1a","Not Available","5","Not Available"
"041302","IMM_2","Not Available","5","Not Available"
"041302","IMM_1a","Not Available","5","Not Available"
"041303","IMM_2","Not Available","5","Not Available"
"041303","IMM_1a","Not Available","5","Not Available"
"041304","IMM_2","Not Available","5","Not Available"
"041304","IMM_1a","Not Available","5","Not Available"
"041305","IMM_2","Not Available","5","Not Available"
"041305","IMM_1a","Not Available","5","Not Available"
"041306","IMM_2","Not Available","5","Not Available"
"041306","IMM_1a","Not Available","5","Not Available"
"041307","IMM_2","Not Available","5","Not Available"
"041307","IMM_1a","Not Available","5","Not Available"
"041308","IMM_2","Not Available","5","Not Available"
"041308","IMM_1a","Not Available","5","Not Available"
"041309","IMM_2","Not Available","5","Not Available"
"041309","IMM_1a","Not Available","5","Not Available"
"041310","IMM_2","93","2","150"
"041310","IMM_1a","93","2","529"
"041311","IMM_2","92","","114"
"041311","IMM_1a","95","3","276"
"041312","IMM_2","90","2","145"
"041312","IMM_1a","92","2","515"
"041313","IMM_2","89","2","123"
"041313","IMM_1a","80","2","429"
"041314","IMM_2","Not Available","5","Not Available"
"041314","IMM_1a","Not Available","5","Not Available"
"041316","IMM_2","Not Available","5","Not Available"
"041316","IMM_1a","Not Available","5","Not Available"
"041317","IMM_2","Not Available","5","Not Available"
"041317","IMM_1a","Not Available","5","Not Available"
"041318","IMM_2","76","1, 2","17"
"041318","IMM_1a","60","2, 3","45"
"041319","IMM_2","Not Available","5","Not Available"
"041319","IMM_1a","Not Available","5","Not Available"
"041320","IMM_2","Not Available","5","Not Available"
"041320","IMM_1a","Not Available","5","Not Available"
"041321","IMM_2","87","2","126"
"041321","IMM_1a","84","2","231"
"041322","IMM_2","Not Available","5","Not Available"
"041322","IMM_1a","Not Available","5","Not Available"
"041323","IMM_2","Not Available","5","Not Available"
"041323","IMM_1a","Not Available","5","Not Available"
"041324","IMM_2","Not Available","5","Not Available"
"041324","IMM_1a","Not Available","5","Not Available"
"041326","IMM_2","Not Available","5","Not Available"
"041326","IMM_1a","Not Available","5","Not Available"
"041327","IMM_2","Not Available","5","Not Available"
"041327","IMM_1a","98","2, 3","62"
"041328","IMM_2","Not Available","5","Not Available"
"041328","IMM_1a","Not Available","5","Not Available"
"041329","IMM_2","89","2","152"
"041329","IMM_1a","98","2","451"
"041330","IMM_2","Not Available","5","Not Available"
"041330","IMM_1a","100","1, 2, 3","13"
"041331","IMM_2","Not Available","5","Not Available"
"041331","IMM_1a","Not Available","5","Not Available"
"043300","IMM_2","Not Available","5","Not Available"
"043300","IMM_1a","Not Available","5","Not Available"
"050002","IMM_2","85","2","252"
"050002","IMM_1a","95","2","657"
"050006","IMM_2","77","2","274"
"050006","IMM_1a","67","2","669"
"050007","IMM_2","100","2","265"
"050007","IMM_1a","98","2","683"
"050008","IMM_2","92","2","168"
"050008","IMM_1a","69","2","368"
"050009","IMM_2","94","2","280"
"050009","IMM_1a","94","2","778"
"050013","IMM_2","52","2","258"
"050013","IMM_1a","64","2","649"
"050014","IMM_2","97","2","137"
"050014","IMM_1a","90","2","353"
"050016","IMM_2","90","2","155"
"050016","IMM_1a","86","2","428"
"050017","IMM_2","99","2","273"
"050017","IMM_1a","97","2","711"
"050018","IMM_2","89","2","235"
"050018","IMM_1a","91","2","431"
"050022","IMM_2","96","2","287"
"050022","IMM_1a","93","2","621"
"050024","IMM_2","89","2","271"
"050024","IMM_1a","90","2","701"
"050025","IMM_2","89","2","272"
"050025","IMM_1a","76","2","527"
"050026","IMM_2","99","2","261"
"050026","IMM_1a","98","2","619"
"050028","IMM_2","62","2","110"
"050028","IMM_1a","62","2","210"
"050030","IMM_2","85","2","247"
"050030","IMM_1a","85","2","976"
"050036","IMM_2","91","2","239"
"050036","IMM_1a","96","2","508"
"050038","IMM_2","83","2","234"
"050038","IMM_1a","83","2","333"
"050039","IMM_2","89","2","290"
"050039","IMM_1a","94","2","704"
"050040","IMM_2","90","2","294"
"050040","IMM_1a","88","2","511"
"050042","IMM_2","86","2","154"
"050042","IMM_1a","83","2","313"
"050043","IMM_2","88","2","314"
"050043","IMM_1a","80","2","947"
"050045","IMM_2","63","2","256"
"050045","IMM_1a","82","2","590"
"050046","IMM_2","85","2","140"
"050046","IMM_1a","90","2","442"
"050047","IMM_2","92","2","241"
"050047","IMM_1a","77","2","424"
"050054","IMM_2","86","2","153"
"050054","IMM_1a","92","2","445"
"050055","IMM_2","81","2","191"
"050055","IMM_1a","91","2","391"
"050056","IMM_2","96","2","297"
"050056","IMM_1a","96","2","560"
"050057","IMM_2","93","2","260"
"050057","IMM_1a","95","2","552"
"050058","IMM_2","86","2","256"
"050058","IMM_1a","94","2","660"
"050060","IMM_2","80","2","239"
"050060","IMM_1a","80","2","534"
"050063","IMM_2","68","2","324"
"050063","IMM_1a","69","2","460"
"050067","IMM_2","86","2","137"
"050067","IMM_1a","93","2","282"
"050069","IMM_2","79","2","237"
"050069","IMM_1a","84","2","462"
"050070","IMM_2","94","2","267"
"050070","IMM_1a","95","2","834"
"050071","IMM_2","91","2","240"
"050071","IMM_1a","89","2","520"
"050072","IMM_2","92","2","229"
"050072","IMM_1a","92","2","513"
"050073","IMM_2","91","2","234"
"050073","IMM_1a","86","2","568"
"050075","IMM_2","83","2","247"
"050075","IMM_1a","89","2","549"
"050076","IMM_2","95","2","249"
"050076","IMM_1a","93","2","520"
"050077","IMM_2","92","2","272"
"050077","IMM_1a","91","2","719"
"050078","IMM_2","87","2","269"
"050078","IMM_1a","96","2","572"
"050079","IMM_2","87","2","307"
"050079","IMM_1a","80","2","963"
"050082","IMM_2","58","2","254"
"050082","IMM_1a","83","2","550"
"050084","IMM_2","88","2","257"
"050084","IMM_1a","91","2","679"
"050089","IMM_2","97","2","243"
"050089","IMM_1a","98","2","401"
"050090","IMM_2","89","2","148"
"050090","IMM_1a","84","2","359"
"050091","IMM_2","100","2","236"
"050091","IMM_1a","98","2","458"
"050093","IMM_2","84","2","269"
"050093","IMM_1a","91","2","656"
"050096","IMM_2","52","","27"
"050096","IMM_1a","89","","62"
"050099","IMM_2","77","2","262"
"050099","IMM_1a","92","2","573"
"050100","IMM_2","95","2","296"
"050100","IMM_1a","90","2","517"
"050101","IMM_2","98","2","249"
"050101","IMM_1a","98","2","623"
"050102","IMM_2","86","2","241"
"050102","IMM_1a","83","2","481"
"050103","IMM_2","52","2","273"
"050103","IMM_1a","76","2","553"
"050104","IMM_2","87","2","225"
"050104","IMM_1a","92","2","356"
"050107","IMM_2","92","2","249"
"050107","IMM_1a","83","2","499"
"050108","IMM_2","90","2","257"
"050108","IMM_1a","90","2","544"
"050110","IMM_2","92","2","140"
"050110","IMM_1a","91","2","300"
"050111","IMM_2","100","2","154"
"050111","IMM_1a","100","2","492"
"050112","IMM_2","74","2","280"
"050112","IMM_1a","87","2","662"
"050113","IMM_2","64","2","160"
"050113","IMM_1a","60","2","323"
"050115","IMM_2","58","2","246"
"050115","IMM_1a","66","2","552"
"050116","IMM_2","95","2","282"
"050116","IMM_1a","93","2","584"
"050118","IMM_2","91","2","201"
"050118","IMM_1a","95","2","512"
"050121","IMM_2","90","2","561"
"050121","IMM_1a","94","2","1419"
"050122","IMM_2","97","2","247"
"050122","IMM_1a","97","2","566"
"050124","IMM_2","89","2","242"
"050124","IMM_1a","87","2","687"
"050125","IMM_2","91","2","306"
"050125","IMM_1a","93","2","838"
"050126","IMM_2","49","2","304"
"050126","IMM_1a","63","2","624"
"050127","IMM_2","92","2","160"
"050127","IMM_1a","92","2","345"
"050128","IMM_2","79","2","256"
"050128","IMM_1a","85","2","613"
"050129","IMM_2","93","2","276"
"050129","IMM_1a","92","2","702"
"050131","IMM_2","97","2","156"
"050131","IMM_1a","93","2","481"
"050132","IMM_2","55","2","233"
"050132","IMM_1a","86","2","529"
"050133","IMM_2","83","2","260"
"050133","IMM_1a","79","2","637"
"050135","IMM_2","82","2","154"
"050135","IMM_1a","71","2","474"
"050136","IMM_2","72","2","144"
"050136","IMM_1a","84","2","320"
"050137","IMM_2","94","2","241"
"050137","IMM_1a","96","2","561"
"050138","IMM_2","71","2","264"
"050138","IMM_1a","88","2","709"
"050139","IMM_2","85","2","250"
"050139","IMM_1a","91","2","493"
"050140","IMM_2","83","2","246"
"050140","IMM_1a","87","2","492"
"050145","IMM_2","89","2","318"
"050145","IMM_1a","80","2","786"
"050146","IMM_2","Not Available","5","Not Available"
"050146","IMM_1a","Not Available","5","Not Available"
"050149","IMM_2","97","2","241"
"050149","IMM_1a","93","2","379"
"050150","IMM_2","85","2","255"
"050150","IMM_1a","92","2","684"
"050152","IMM_2","98","2","226"
"050152","IMM_1a","97","2","584"
"050153","IMM_2","92","2","236"
"050153","IMM_1a","86","2","452"
"050158","IMM_2","100","2","150"
"050158","IMM_1a","100","2","511"
"050159","IMM_2","90","2","234"
"050159","IMM_1a","79","2","332"
"050167","IMM_2","56","2","215"
"050167","IMM_1a","68","2","393"
"050168","IMM_2","70","2","263"
"050168","IMM_1a","80","2","686"
"050169","IMM_2","97","2","338"
"050169","IMM_1a","96","2","743"
"050174","IMM_2","77","2","268"
"050174","IMM_1a","81","2","631"
"050179","IMM_2","97","2","326"
"050179","IMM_1a","94","2","618"
"050180","IMM_2","88","2","274"
"050180","IMM_1a","90","2","597"
"050189","IMM_2","40","2","105"
"050189","IMM_1a","46","2","128"
"050191","IMM_2","99","2","238"
"050191","IMM_1a","89","2","433"
"050192","IMM_2","76","2","115"
"050192","IMM_1a","57","2","126"
"050194","IMM_2","99","2","252"
"050194","IMM_1a","98","2","495"
"050195","IMM_2","94","2","258"
"050195","IMM_1a","93","2","648"
"050196","IMM_2","60","2","123"
"050196","IMM_1a","42","1, 2","12"
"050197","IMM_2","96","2","240"
"050197","IMM_1a","95","2","609"
"050204","IMM_2","69","2","312"
"050204","IMM_1a","85","2","855"
"050205","IMM_2","78","2","438"
"050205","IMM_1a","74","2","1137"
"050211","IMM_2","88","2","145"
"050211","IMM_1a","92","2","475"
"050222","IMM_2","96","2","254"
"050222","IMM_1a","92","2","643"
"050224","IMM_2","80","2","416"
"050224","IMM_1a","80","2","935"
"050225","IMM_2","97","2","265"
"050225","IMM_1a","95","2","644"
"050226","IMM_2","99","2","272"
"050226","IMM_1a","98","2","615"
"050228","IMM_2","77","2","266"
"050228","IMM_1a","76","2","492"
"050230","IMM_2","100","2","230"
"050230","IMM_1a","100","2","427"
"050231","IMM_2","92","2","227"
"050231","IMM_1a","94","2","363"
"050232","IMM_2","95","2","221"
"050232","IMM_1a","91","2","566"
"050234","IMM_2","99","2","161"
"050234","IMM_1a","94","2","433"
"050235","IMM_2","93","2","291"
"050235","IMM_1a","94","2","602"
"050236","IMM_2","97","2","261"
"050236","IMM_1a","95","2","570"
"050238","IMM_2","90","2","284"
