"prvdr_id","msr_cd","scr","footnote","Sample"
"050024","ED_1b","255","2","99"
"050024","ED_2b","67","2","99"
"050025","ED_1b","458","2","130"
"050025","ED_2b","194","2","128"
"050026","ED_1b","368","2","194"
"050026","ED_2b","142","2","191"
"050028","ED_1b","280","2","75"
"050028","ED_2b","90","2","72"
"050030","ED_1b","250","2","240"
"050030","ED_2b","128","2","241"
"050036","ED_1b","442","","166"
"050036","ED_2b","268","","163"
"050038","ED_1b","431","2","111"
"050038","ED_2b","175","2","111"
"050039","ED_1b","328","","216"
"050039","ED_2b","92","","208"
"050040","ED_1b","662","2","200"
"050040","ED_2b","244","2","197"
"050042","ED_1b","237","","112"
"050042","ED_2b","70","","109"
"050043","ED_1b","312","","229"
"050043","ED_2b","139","","229"
"050045","ED_1b","705","","205"
"050045","ED_2b","473","","205"
"050046","ED_1b","248","2","162"
"050046","ED_2b","75","2","149"
"050047","ED_1b","227","","95"
"050047","ED_2b","100","","92"
"050054","ED_1b","375","2","90"
"050054","ED_2b","207","2","88"
"050055","ED_1b","286","","100"
"050055","ED_2b","104","","98"
"050056","ED_1b","450","","105"
"050056","ED_2b","175","","89"
"050057","ED_1b","319","","135"
"050057","ED_2b","129","","135"
"050058","ED_1b","286","","204"
"050058","ED_2b","77","","199"
"050060","ED_1b","762","2","194"
"050060","ED_2b","325","2","191"
"050063","ED_1b","378","2","120"
"050063","ED_2b","140","2","120"
"050067","ED_1b","266","","46"
"050067","ED_2b","80","","37"
"050069","ED_1b","367","2","33"
"050069","ED_2b","214","2","33"
"050070","ED_1b","282","2","192"
"050070","ED_2b","37","2","192"
"050071","ED_1b","414","2","92"
"050071","ED_2b","67","2","92"
"050072","ED_1b","442","2","135"
"050072","ED_2b","71","2","135"
"050073","ED_1b","353","2","117"
"050073","ED_2b","50","2","117"
"050075","ED_1b","380","2","118"
"050075","ED_2b","54","2","118"
"050076","ED_1b","258","2","81"
"050076","ED_2b","34","2","81"
"050077","ED_1b","341","","297"
"050077","ED_2b","130","","297"
"050078","ED_1b","368","2","164"
"050078","ED_2b","147","2","163"
"050079","ED_1b","Not Available","","0"
"050079","ED_2b","Not Available","","0"
"050082","ED_1b","392","","134"
"050082","ED_2b","153","","133"
"050084","ED_1b","358","","181"
"050084","ED_2b","85","","180"
"050089","ED_1b","342","","110"
"050089","ED_2b","164","","107"
"050090","ED_1b","218","","64"
"050090","ED_2b","60","","54"
"050091","ED_1b","Too few cases","1","Too few cases"
"050091","ED_2b","Too few cases","1","Too few cases"
"050093","ED_1b","387","","137"
"050093","ED_2b","143","","138"
"050096","ED_1b","Not Available","","0"
"050096","ED_2b","Not Available","","0"
"050099","ED_1b","403","2","195"
"050099","ED_2b","188","2","194"
"050100","ED_1b","247","2","212"
"050100","ED_2b","78","2","209"
"050101","ED_1b","402","","194"
"050101","ED_2b","195","","192"
"050102","ED_1b","379","","79"
"050102","ED_2b","180","","79"
"050103","ED_1b","596","2","114"
"050103","ED_2b","318","2","114"
"050104","ED_1b","480","2","128"
"050104","ED_2b","161","2","128"
"050107","ED_1b","364","","222"
"050107","ED_2b","190","","222"
"050108","ED_1b","456","","152"
"050108","ED_2b","230","","152"
"050110","ED_1b","294","","66"
"050110","ED_2b","90","","63"
"050111","ED_1b","Not Available","","0"
"050111","ED_2b","Not Available","","0"
"050112","ED_1b","437","2","175"
"050112","ED_2b","276","2","175"
"050113","ED_1b","391","2","105"
"050113","ED_2b","179","2","105"
"050115","ED_1b","349","2","132"
"050115","ED_2b","127","2","130"
"050116","ED_1b","312","","212"
"050116","ED_2b","118","","212"
"050118","ED_1b","278","2","152"
"050118","ED_2b","97","2","152"
"050121","ED_1b","340","2","395"
"050121","ED_2b","132","2","281"
"050122","ED_1b","348","","123"
"050122","ED_2b","146","","123"
"050124","ED_1b","280","2","156"
"050124","ED_2b","88","2","147"
"050125","ED_1b","365","2","259"
"050125","ED_2b","235","2","259"
"050126","ED_1b","367","2","229"
"050126","ED_2b","185","2","217"
"050127","ED_1b","237","","95"
"050127","ED_2b","59","","95"
"050128","ED_1b","365","2","195"
"050128","ED_2b","179","2","193"
"050129","ED_1b","559","","128"
"050129","ED_2b","348","","112"
"050131","ED_1b","270","","70"
"050131","ED_2b","150","","37"
"050132","ED_1b","Too few cases","1","Too few cases"
"050132","ED_2b","Too few cases","1","Too few cases"
"050133","ED_1b","403","","165"
"050133","ED_2b","191","","161"
"050135","ED_1b","Not Available","2","0"
"050135","ED_2b","Not Available","2","0"
"050136","ED_1b","363","2","91"
"050136","ED_2b","92","1","22"
"050137","ED_1b","308","2","139"
"050137","ED_2b","89","2","139"
"050138","ED_1b","580","2","168"
"050138","ED_2b","278","2","168"
"050139","ED_1b","458","2","135"
"050139","ED_2b","156","2","135"
"050140","ED_1b","349","2","124"
"050140","ED_2b","90","2","124"
"050145","ED_1b","265","","156"
"050145","ED_2b","69","","156"
"050149","ED_1b","454","","216"
"050149","ED_2b","196","","216"
"050150","ED_1b","274","","170"
"050150","ED_2b","105","","89"
"050152","ED_1b","317","","182"
"050152","ED_2b","101","","180"
"050153","ED_1b","330","2","128"
"050153","ED_2b","185","2","127"
"050158","ED_1b","210","","152"
"050158","ED_2b","62","","152"
"050159","ED_1b","376","","126"
"050159","ED_2b","167","","126"
"050167","ED_1b","450","","145"
"050167","ED_2b","160","","143"
"050168","ED_1b","280","2","104"
"050168","ED_2b","106","2","102"
"050169","ED_1b","315","2","176"
"050169","ED_2b","114","2","176"
"050174","ED_1b","322","2","161"
"050174","ED_2b","136","2","153"
"050179","ED_1b","379","","187"
"050179","ED_2b","150","","152"
"050180","ED_1b","369","","155"
"050180","ED_2b","188","","149"
"050189","ED_1b","285","2","43"
"050189","ED_2b","70","2","42"
"050191","ED_1b","296","","151"
"050191","ED_2b","125","","150"
"050192","ED_1b","330","2","37"
"050192","ED_2b","142","2","28"
"050194","ED_1b","233","2","166"
"050194","ED_2b","57","2","137"
"050195","ED_1b","346","","186"
"050195","ED_2b","176","","186"
"050196","ED_1b","Not Available","2","0"
"050196","ED_2b","Not Available","2","0"
"050197","ED_1b","200","","131"
"050197","ED_2b","78","","85"
"050204","ED_1b","473","","222"
"050204","ED_2b","250","","173"
"050205","ED_1b","281","","242"
"050205","ED_2b","90","","242"
"050211","ED_1b","296","","135"
"050211","ED_2b","126","","98"
"050222","ED_1b","496","2","173"
"050222","ED_2b","205","2","172"
"050224","ED_1b","322","","320"
"050224","ED_2b","108","","224"
"050225","ED_1b","317","2","179"
"050225","ED_2b","107","2","176"
"050226","ED_1b","284","2","150"
"050226","ED_2b","90","2","134"
"050228","ED_1b","499","2","168"
"050228","ED_2b","210","2","168"
"050230","ED_1b","226","","154"
"050230","ED_2b","82","","154"
"050231","ED_1b","490","2","79"
"050231","ED_2b","213","2","69"
"050232","ED_1b","222","","117"
"050232","ED_2b","72","","116"
"050234","ED_1b","244","2","59"
"050234","ED_2b","69","2","59"
"050235","ED_1b","312","2","168"
"050235","ED_2b","154","2","168"
"050236","ED_1b","266","2","197"
"050236","ED_2b","122","2","197"
"050238","ED_1b","335","","195"
"050238","ED_2b","150","","173"
"050239","ED_1b","310","2","165"
"050239","ED_2b","140","2","162"
"050242","ED_1b","348","","206"
"050242","ED_2b","196","","44"
"050243","ED_1b","390","2","141"
"050243","ED_2b","164","2","131"
"050245","ED_1b","681","2","237"
"050245","ED_2b","370","2","214"
"050248","ED_1b","368","","42"
"050248","ED_2b","101","1","13"
"050254","ED_1b","345","","189"
"050254","ED_2b","110","","182"
"050257","ED_1b","Not Available","","0"
"050257","ED_2b","Not Available","","0"
"050261","ED_1b","386","","160"
"050261","ED_2b","125","","154"
"050262","ED_1b","436","","132"
"050262","ED_2b","206","","120"
"050272","ED_1b","504","","117"
"050272","ED_2b","251","","111"
